,voltage,current,power,label,v_norm,I_norm
6574,25537,14112,360.378144,257,,
6575,25250,14091,355.79775,257,,
6586,24963,14112,352.277856,258,,
6587,25532,14082,359.541624,258,,
6588,25828,14075,363.5291,258,,
6589,26431,14084,372.254204,258,,
6590,27058,14099,381.490742,258,,
6591,27386,14086,385.759196,258,,
6592,27727,14061,389.869347,258,,
6593,28073,14033,393.948409,258,,
6594,28418,14022,398.477196,258,,
6595,29144,14027,408.802888,258,,
6597,30734,14013,430.675542,258,,
6598,31150,13972,435.2278,258,,
6599,31579,13936,440.084944,258,,
6600,32481,13930,452.46033,258,,
6601,32964,13944,459.650016,258,,
6602,33958,13978,474.664924,258,,
6603,34468,13947,480.725196,258,,
6604,34990,13910,486.7109,258,,
6605,35526,13844,491.821944,258,,
6606,36089,13805,498.208645,258,,
6607,36680,13801,506.22068,258,,
6608,37282,13819,515.199958,258,,
6609,37899,13849,524.863251,258,,
6610,39167,13858,542.776286,258,,
6611,39840,13786,549.23424,258,,
6612,40538,13708,555.694904,258,,
6613,41995,13624,572.13988,258,,
6614,43548,13603,592.383444,258,,
6615,46137,13049,602.041713,258,,
6616,47052,12433,584.997516,258,,
6617,47978,11295,541.91151,258,,
6618,48903,10002,489.127806,258,,
6619,49794,8796,437.988024,258,,
6620,51631,6403,330.593293,258,,
6621,52683,5652,297.764316,258,,
6622,53646,4310,231.21426,258,,
6623,55483,1759,97.594597,258,,
6624,56304,642,36.147168,258,,
6627,54627,2945,160.876515,259,,
6628,53634,4287,229.928958,259,,
6629,51736,6896,356.771456,259,,
6630,50817,8202,416.801034,259,,
6631,49911,9499,474.104589,259,,
6632,48956,10940,535.57864,259,,
6633,47979,12311,590.669469,259,,
6634,46118,13638,628.957284,259,,
6635,45237,13853,626.668161,259,,
6636,44389,14054,623.843006,259,,
6637,43564,14211,619.088004,259,,
6638,42773,14304,611.824992,259,,
6639,41273,14331,591.483363,259,,
6640,40557,14307,580.248999,259,,
6641,39866,14335,571.47911,259,,
6642,39188,14361,562.778868,259,,
6643,38540,14415,555.5541,259,,
6644,37911,14479,548.913369,259,,
6645,36724,14491,532.167484,259,,
6646,36147,14463,522.794061,259,,
6648,34502,14467,499.140434,259,,
6649,33987,14494,492.607578,259,,
6650,33014,14572,481.080008,259,,
6651,32543,14564,473.956252,259,,
6652,32079,14525,465.947475,259,,
6653,31624,14518,459.117232,259,,
6654,30761,14556,447.757116,259,,
6655,30359,14592,442.998528,259,,
6656,29965,14632,438.44788,259,,
6657,29575,14641,433.007575,259,,
6658,29192,14616,426.670272,259,,
6659,28814,14596,420.569144,259,,
6660,28445,14592,415.06944,259,,
6661,28101,14607,410.471307,259,,
6662,27760,14631,406.15656,259,,
6663,27427,14674,402.463798,259,,
6664,27067,14070,380.83269,259,,
6665,26740,14065,376.0981,259,,
6666,26423,14043,371.058189,259,,
6667,26116,14041,366.694756,259,,
6668,25534,14057,358.931438,259,,
6669,25250,14074,355.3685,259,,
6681,24962,14067,351.140454,260,,
6682,25529,14074,359.295146,260,,
6683,25827,14087,363.824949,260,,
6684,26124,14074,367.669176,260,,
6685,26740,14021,374.92154,260,,
6686,27054,14013,379.107702,260,,
6687,27380,14007,383.51166,260,,
6688,28073,14035,394.004555,260,,
6689,28422,14042,399.101724,260,,
6690,29145,13999,408.000855,260,,
6691,29906,13939,416.859734,260,,
6692,30725,13937,428.214325,260,,
6693,31151,13971,435.210621,260,,
6694,31580,13986,441.67788,260,,
6695,32484,13936,452.697024,260,,
6696,33438,13838,462.715044,260,,
6697,33941,13831,469.437971,260,,
6698,34451,13851,477.180801,260,,
6699,35527,13872,492.830544,260,,
6700,36687,13862,508.555194,260,,
6701,37285,13807,514.793995,260,,
6702,38514,13720,528.41208,260,,
6703,39143,13577,531.444511,260,,
6704,40531,13585,550.613635,260,,
6705,41263,13586,560.599118,260,,
6706,42762,13461,575.619282,260,,
6707,43539,13336,580.636104,260,,
6709,47037,12072,567.830664,260,,
6710,48864,9689,473.443296,260,,
6711,49750,8516,423.671,260,,
6712,50646,7284,368.905464,260,,
6713,51561,6041,311.480001,260,,
6714,52498,4778,250.835444,260,,
6715,53464,3531,188.781384,260,,
6716,54415,2267,123.358805,260,,
6717,55207,1216,67.131712,260,,
6729,46122,12818,591.191796,261,,
6730,43533,13348,581.078484,261,,
6731,42735,13362,571.02507,261,,
6732,41983,13422,563.495826,261,,
6733,40537,13597,551.181589,261,,
6734,39160,13674,535.47384,261,,
6735,38510,13652,525.73852,261,,
6736,37877,13604,515.278708,261,,
6738,35522,13745,488.24989,261,,
6739,34975,13782,482.02545,261,,
6740,34450,13762,474.1009,261,,
6741,33936,13724,465.737664,261,,
6742,33495,14476,484.87362,261,,
6743,33003,14470,477.55341,261,,
6744,32525,14500,471.6125,261,,
6745,32069,14541,466.315329,261,,
6746,31195,14606,455.63417,261,,
6747,30777,14580,448.72866,261,,
6748,30360,14563,442.13268,261,,
6749,29555,14563,430.409465,261,,
6750,28818,14631,421.636158,261,,
6751,28460,14655,417.0813,261,,
6752,27762,14643,406.518966,261,,
6753,27414,14626,400.957164,261,,
6754,27087,14624,396.120288,261,,
6755,26772,14644,392.049168,261,,
6756,26158,14688,384.208704,261,,
6757,25857,14694,379.942758,261,,
6758,25560,14685,375.3486,261,,
6771,24994,14693,367.236842,262,,
6772,25275,14680,371.037,262,,
6773,25558,14661,374.705838,262,,
6774,25849,14647,378.610303,262,,
6775,26146,14648,382.986608,262,,
6776,26775,14670,392.78925,262,,
6777,27099,14684,397.921716,262,,
6778,27419,14667,402.154473,262,,
6779,27754,14640,406.31856,262,,
6780,28097,14600,410.2162,262,,
6781,28446,14581,414.771126,262,,
6782,28817,14585,420.295945,262,,
6783,29191,14595,426.042645,262,,
6784,29565,14622,432.29943,262,,
6785,29953,14631,438.242343,262,,
6786,30355,14609,443.456195,262,,
6787,30765,14587,448.769055,262,,
6788,32065,14502,465.00663,262,,
6789,32522,14504,471.699088,262,,
6790,33000,14517,479.061,262,,
6791,33492,14540,486.97368,262,,
6792,34004,14549,494.724196,262,,
6794,35571,14441,513.680811,262,,
6795,36126,14393,519.961518,262,,
6796,37308,14413,537.720204,262,,
6797,37928,14465,548.62852,262,,
6798,38555,14481,558.314955,262,,
6799,39192,14462,566.794704,262,,
6800,39857,14393,573.661801,262,,
6801,40546,14308,580.132168,262,,
6802,42006,14229,597.703374,262,,
6803,43560,14208,618.90048,262,,
6804,44387,14136,627.454632,262,,
6805,46148,13692,631.858416,262,,
6806,47999,12122,581.843878,262,,
6807,48944,10754,526.343776,262,,
6808,49891,9392,468.576272,262,,
6809,50806,8140,413.56084,262,,
6810,51734,6908,357.378472,262,,
6811,54632,2988,163.240416,262,,
6812,55464,1730,95.95272,262,,
6815,56760,405,22.9878,262,,
6827,41276,1893,78.135468,263,,
6828,40644,2228,90.554832,263,,
6829,39994,2551,102.024694,263,,
6830,38708,3233,125.142964,263,,
6831,38094,3575,136.18605,263,,
6833,36306,4054,147.184524,263,,
6834,35732,4087,146.036684,263,,
6835,34640,4134,143.20176,263,,
6836,34113,4155,141.739515,263,,
6837,33124,4210,139.45204,263,,
6838,32648,4249,138.721352,263,,
6839,31292,4236,132.552912,263,,
6840,30862,4232,130.607984,263,,
6841,30451,4254,129.538554,263,,
6842,30048,4271,128.335008,263,,
6843,29653,4293,127.300329,263,,
6844,28904,4295,124.14268,263,,
6845,28534,4283,122.211122,263,,
6846,27838,4281,119.174478,263,,
6847,27497,4292,118.017124,263,,
6848,27174,4310,117.11994,263,,
6849,26529,4324,114.711396,263,,
6850,26220,4313,113.08686,263,,
6851,25923,4313,111.805899,263,,
6852,25632,4319,110.704608,263,,
6853,25062,4330,108.51846,263,,
6863,24515,4331,106.174465,264,,
6864,25063,4338,108.723294,264,,
6865,25345,4338,109.94661,264,,
6866,25926,4309,111.715134,264,,
6867,26530,4300,114.079,264,,
6868,27175,4305,116.988375,264,,
6869,27850,4315,120.17275,264,,
6870,28195,4307,121.435865,264,,
6871,28542,4290,122.44518,264,,
6872,28908,4266,123.321528,264,,
6873,29278,4266,124.899948,264,,
6874,29660,4266,126.52956,264,,
6875,30057,4269,128.313333,264,,
6876,30459,4281,130.394979,264,,
6877,30873,4268,131.765964,264,,
6878,31736,4242,134.624112,264,,
6879,32184,4211,135.526824,264,,
6880,32653,4194,136.946682,264,,
6881,33625,4189,140.855125,264,,
6882,34130,4186,142.86818,264,,
6883,35188,4137,145.572756,264,,
6884,36317,4035,146.539095,264,,
6885,36906,3950,145.7787,264,,
6886,38109,3588,136.735092,264,,
6887,38728,3294,127.570032,264,,
6888,39365,2960,116.5204,264,,
6889,40677,2255,91.726635,264,,
6890,41973,1564,65.645772,264,,
6891,42661,1220,52.04642,264,,
6910,43600,774,33.7464,264,,
6911,41974,1560,65.47944,264,,
6912,41311,1897,78.366967,264,,
6913,40681,2271,92.386551,264,,
6914,38734,3259,126.234106,264,,
6915,38111,3580,136.43738,264,,
6916,36902,3944,145.541488,264,,
6917,36309,4014,145.744326,264,,
6918,35743,4104,146.689272,264,,
6919,35197,4128,145.293216,264,,
6920,34135,4183,142.786705,264,,
6921,33626,4194,141.027444,264,,
6922,33131,4190,138.81889,264,,
6923,32656,4193,136.926608,264,,
6924,32189,4214,135.644446,264,,
6925,31742,4235,134.42737,264,,
6926,31307,4257,133.273899,264,,
6927,30465,4268,130.02462,264,,
6928,30059,4263,128.141517,264,,
6931,28544,4283,122.253952,264,,
6932,28196,4301,121.270996,264,,
6933,27848,4310,120.02488,264,,
6934,27506,4306,118.440836,264,,
6935,27179,4301,116.896879,264,,
6936,26857,4301,115.511957,264,,
6937,26538,4306,114.272628,264,,
6938,26227,4313,113.117051,264,,
6939,25931,4314,111.866334,264,,
6940,25639,4328,110.965592,264,,
6941,25350,4334,109.8669,264,,
6942,25067,4322,108.339574,264,,
6958,24789,4322,107.138058,265,,
6959,25351,4320,109.51632,265,,
6960,25645,4321,110.812045,265,,
6961,26230,4322,113.36606,265,,
6962,26858,4312,115.811696,265,,
6963,27185,4301,116.922685,265,,
6964,27508,4294,118.119352,265,,
6965,27848,4284,119.300832,265,,
6966,28545,4292,122.51514,265,,
6967,29669,4282,127.042658,265,,
6968,30062,4266,128.244492,265,,
6969,30467,4244,129.301948,265,,
6970,30876,4233,130.698108,265,,
6971,31312,4230,132.44976,265,,
6972,32196,4240,136.51104,265,,
6973,32660,4236,138.34776,265,,
6975,34661,4130,143.14993,265,,
6976,35747,4089,146.169483,265,,
6977,36323,4059,147.435057,265,,
6978,36918,3991,147.339738,265,,
6979,37514,3856,144.653984,265,,
6980,38126,3594,137.024844,265,,
6981,38735,3256,126.12116,265,,
6982,39372,2914,114.730008,265,,
6983,40030,2575,103.07725,265,,
6984,40683,2241,91.170603,265,,
6985,41322,1921,79.379562,265,,
6986,41981,1566,65.742246,265,,
7003,55462,1662,92.177844,266,,
7004,54642,2901,158.516442,266,,
7005,53630,4151,222.61813,266,,
7006,52664,5460,287.54544,266,,
7007,51725,6789,351.161025,266,,
7008,50805,8119,412.485795,266,,
7009,49891,9422,470.073002,266,,
7010,48950,10755,526.45725,266,,
7011,47989,12108,581.050812,266,,
7012,47035,13107,616.487745,266,,
7013,46120,13539,624.41868,266,,
7014,45223,13786,623.444278,266,,
7015,44367,13972,619.895724,266,,
7016,43550,14092,613.7066,266,,
7017,42774,14193,607.091382,266,,
7018,42022,14232,598.057104,266,,
7020,39172,14265,558.78858,266,,
7021,38540,14303,551.23762,266,,
7022,37925,14364,544.7547,266,,
7023,36720,14413,529.24536,266,,
7024,36131,14374,519.346994,266,,
7025,35023,14325,501.704475,266,,
7026,33984,14414,489.845376,266,,
7027,33487,14459,484.188533,266,,
7028,32999,14489,478.122511,266,,
7029,32525,14464,470.4416,266,,
7030,31621,14437,456.512377,266,,
7031,31184,14445,450.45288,266,,
7032,30398,15338,466.244524,266,,
7033,30001,15360,460.81536,266,,
7034,29618,15371,455.258278,266,,
7035,29242,15368,449.391056,266,,
7036,28487,15325,436.563275,266,,
7037,27799,15358,426.937042,266,,
7038,27144,15415,418.42476,266,,
7039,26495,15408,408.23496,266,,
7040,26185,15388,402.93478,266,,
7041,25888,15394,398.519872,266,,
7042,25602,15409,394.501218,266,,
7043,25313,15429,390.554277,266,,
7044,25031,15438,386.428578,266,,
7053,24478,15427,377.622106,267,,
7054,25024,15403,385.444672,267,,
7055,25309,15424,390.366016,267,,
7056,25602,15444,395.397288,267,,
7057,25894,15429,399.518526,267,,
7058,26493,15390,407.72727,267,,
7059,27461,15368,422.020648,267,,
7060,27803,15367,427.248701,267,,
7061,28146,15393,433.251378,267,,
7062,28496,15396,438.724416,267,,
7063,29234,15355,448.88807,267,,
7064,29612,15318,453.596616,267,,
7065,29999,15299,458.954701,267,,
7066,30398,15282,464.542236,267,,
7067,30804,15282,470.746728,267,,
7068,32132,15323,492.358636,267,,
7069,32591,15331,499.652621,267,,
7070,33537,15207,509.997159,267,,
7071,34550,15184,524.6072,267,,
7072,35085,15224,534.13404,267,,
7073,35625,15259,543.601875,267,,
7074,36177,15288,553.073976,267,,
7075,37339,15210,567.92619,267,,
7076,37942,15147,574.707474,267,,
7077,39209,15136,593.467424,267,,
7078,39865,15155,604.154075,267,,
7079,41290,15145,625.33705,267,,
7080,42035,15094,634.47629,267,,
7081,42801,14989,641.544189,267,,
7082,43584,14907,649.706688,267,,
7083,44398,14794,656.824012,267,,
7084,46140,14460,667.1844,267,,
7085,48047,13296,638.832912,267,,
7086,49029,11887,582.807723,267,,
7087,50010,10373,518.75373,267,,
7088,51863,7529,390.476527,267,,
7089,52810,6174,326.04894,267,,
7090,54756,3439,188.305884,267,,
7091,55690,2116,117.84004,267,,
7095,56726,644,36.531544,267,,
7096,55688,2094,116.610672,268,,
7097,54757,3449,188.856893,268,,
7098,53775,4863,261.507825,268,,
7099,52819,6253,330.277207,268,,
7100,50950,8901,453.50595,268,,
7101,49985,10377,518.694345,268,,
7102,48965,11821,578.815265,268,,
7103,47987,13237,635.203919,268,,
7104,47061,14135,665.207235,268,,
7105,46160,14560,672.0896,268,,
7106,44398,14872,660.287056,268,,
7107,42772,14912,637.816064,268,,
7108,42014,14987,629.663818,268,,
7109,41292,15062,621.940104,268,,
7110,39888,15213,606.816144,268,,
7111,39211,15237,597.458007,268,,
7112,38570,15144,584.10408,268,,
7113,37343,15136,565.223648,268,,
7114,36178,15230,550.99094,268,,
7115,35616,15266,543.713856,268,,
7116,35086,15234,534.500124,268,,
7117,34565,15280,528.1532,268,,
7118,33548,15221,510.634108,268,,
7119,32579,15230,496.17817,268,,
7120,31681,15311,485.067791,268,,
7121,31256,15351,479.810856,268,,
7122,30411,15300,465.2883,268,,
7123,30000,15297,458.91,268,,
7124,29234,15328,448.098752,268,,
7125,28508,15385,438.59558,268,,
7126,28154,15390,433.29006,268,,
7127,27455,15347,421.351885,268,,
7128,26812,15365,411.96638,268,,
7129,26502,15393,407.945286,268,,
7130,26193,15422,403.948446,268,,
7131,25596,15421,394.715916,268,,
7132,25306,15414,390.066684,268,,
7141,24483,15438,377.968554,269,,
7142,25033,15438,386.459454,269,,
7143,25595,15380,393.6511,269,,
7144,25886,15385,398.25611,269,,
7145,26183,15384,402.799272,269,,
7146,26492,15381,407.473452,269,,
7147,26817,15401,413.008617,269,,
7148,27142,15407,418.176794,269,,
7149,27462,15396,422.804952,269,,
7150,27799,15363,427.076037,269,,
7151,28139,15312,430.864368,269,,
7152,28491,15300,435.9123,269,,
7153,28864,15302,441.676928,269,,
7154,30005,15364,460.99682,269,,
7155,30403,15350,466.68605,269,,
7156,30814,15315,471.91641,269,,
7157,31242,15267,476.971614,269,,
7158,32123,15233,489.329659,269,,
7159,32577,15225,495.984825,269,,
7161,34568,15255,527.33484,269,,
7162,35090,15219,534.03471,269,,
7163,35618,15179,540.645622,269,,
7164,36165,15154,548.04441,269,,
7165,37329,15184,566.803536,269,,
7166,37946,15217,577.424282,269,,
7167,38583,15243,588.120669,269,,
7168,39883,15154,604.386982,269,,
7169,40562,15080,611.67496,269,,
7171,42787,14960,640.09352,269,,
7172,43595,14949,651.701655,269,,
7173,44422,14913,662.465286,269,,
7174,45278,14771,668.801338,269,,
7175,46153,14549,671.479997,269,,
7176,47068,14100,663.6588,269,,
7177,48022,13202,633.986444,269,,
7178,49008,11810,578.78448,269,,
7179,49998,10296,514.779408,269,,
7180,50951,8924,454.686724,269,,
7181,51878,7599,394.220922,269,,
7182,52811,6273,331.283403,269,,
7183,53771,4879,262.348709,269,,
7184,54754,3459,189.394086,269,,
7185,55687,2108,117.388196,269,,
7186,56496,1001,56.552496,269,,
7190,56498,938,52.995124,269,,
7191,54758,3439,188.312762,270,,
7192,53771,4820,259.17622,270,,
7193,52798,6198,327.242004,270,,
7194,50953,9046,460.920838,270,,
7195,49011,12079,592.003869,270,,
7196,48022,13436,645.223592,270,,
7197,45228,14656,662.861568,270,,
7198,44396,14810,657.50476,270,,
7199,42805,15061,644.686105,270,,
7200,41287,15117,624.135579,270,,
7201,40561,15094,612.227734,270,,
7202,39871,15077,601.135067,270,,
7203,39208,15131,593.256248,270,,
7204,38569,15177,585.361713,270,,
7205,37962,15256,579.148272,270,,
7206,37349,15290,571.06621,270,,
7207,36758,15265,561.11087,270,,
7208,36173,15227,550.806271,270,,
7209,35617,15192,541.093464,270,,
7210,35081,15189,532.845309,270,,
7211,34049,15254,519.383446,270,,
7212,33064,15313,506.309032,270,,
7213,32130,15276,490.81788,270,,
7214,31684,15242,482.927528,270,,
7215,30814,15296,471.330944,270,,
7216,30409,15324,465.987516,270,,
7217,30006,15371,461.222226,270,,
7219,28866,15328,442.458048,270,,
7220,28145,15353,432.110185,270,,
7221,27460,15400,422.884,270,,
7222,27137,15414,418.289718,270,,
7223,26820,15410,413.2962,270,,
7224,26189,15394,403.153466,270,,
7225,25888,15392,398.468096,270,,
7226,25592,15402,394.167984,270,,
7227,25030,15434,386.31302,270,,
7237,24980,14339,358.18822,271,,
7238,25262,14347,362.433914,271,,
7239,25838,14356,370.930328,271,,
7240,26131,14337,374.640147,271,,
7241,26437,14318,378.524966,271,,
7242,27076,14302,387.240952,271,,
7243,27743,14308,396.946844,271,,
7244,28088,14312,401.995456,271,,
7245,28432,14314,406.975648,271,,
7246,28793,14312,412.085416,271,,
7247,29165,14275,416.330375,271,,
7248,29934,14225,425.81115,271,,
7249,30332,14224,431.442368,271,,
7250,30737,14229,437.356773,271,,
7251,31605,14259,450.655695,271,,
7252,32516,14207,461.954812,271,,
7253,32983,14172,467.435076,271,,
7254,33463,14131,472.865653,271,,
7255,33953,14115,479.246595,271,,
7256,34468,14113,486.446884,271,,
7257,35006,14114,494.074684,271,,
7258,35560,14144,502.96064,271,,
7259,36712,14157,519.731784,271,,
7260,37895,14041,532.083695,271,,
7261,38521,14002,539.371042,271,,
7262,39856,14017,558.661552,271,,
7263,41277,14035,579.322695,271,,
7264,42013,13998,588.097974,271,,
7265,42764,13905,594.63342,271,,
7266,45243,13470,609.42321,271,,
7267,46137,13260,611.77662,271,,
7268,47049,12754,600.062946,271,,
7269,48928,10354,506.600512,271,,
7270,49842,9039,450.521838,271,,
7271,51686,6621,342.213006,271,,
7272,52629,5348,281.459892,271,,
7273,53586,4072,218.202192,271,,
7274,56241,510,28.68291,271,,
7278,54584,2767,151.033928,272,,
7279,53595,4118,220.70421,272,,
7280,51696,6674,345.019104,272,,
7281,49853,9096,453.462888,272,,
7282,48917,10404,508.932468,272,,
7283,47028,12868,605.156304,272,,
7284,46127,13386,617.456022,272,,
7285,45254,13622,616.449988,272,,
7286,43556,13786,600.463016,272,,
7287,42752,13829,591.217408,272,,
7288,41253,13947,575.355591,272,,
7289,39872,14100,562.1952,272,,
7290,38538,14082,542.692116,272,,
7291,37896,14058,532.741968,272,,
7292,36695,14053,515.674835,272,,
7293,35568,14155,503.46504,272,,
7294,35024,14201,497.375824,272,,
7295,34489,14197,489.640333,272,,
7296,33459,14133,472.876047,272,,
7297,32974,14127,465.823698,272,,
7298,32509,14176,460.847584,272,,
7299,31613,14265,450.959445,272,,
7300,30739,14256,438.215184,272,,
7301,30329,14222,431.339038,272,,
7302,29541,14240,420.66384,272,,
7303,29172,14266,416.167752,272,,
7304,28800,14304,411.9552,272,,
7305,28431,14317,407.046627,272,,
7306,28081,14317,402.035677,272,,
7307,27739,14303,396.750917,272,,
7308,27399,14282,391.312518,272,,
7309,26759,14309,382.894531,272,,
7310,26445,14324,378.79818,272,,
7311,26133,14355,375.139215,272,,
7312,25836,14358,370.953288,272,,
7313,25544,14346,366.454224,272,,
7323,24978,14364,358.783992,275,,
7324,25548,14329,366.077292,275,,
7325,25837,14317,369.908329,275,,
7326,26129,14317,374.088893,275,,
7327,26754,14331,383.411574,275,,
7328,27412,14330,392.81396,275,,
7329,28083,14273,400.828659,275,,
7330,28425,14252,405.1131,275,,
7331,29165,14254,415.71791,275,,
7332,29548,14282,422.004536,275,,
7333,30341,14292,433.633572,275,,
7334,30745,14256,438.30072,275,,
7335,31596,14168,447.652128,275,,
7336,32508,14177,460.865916,275,,
7337,32984,14189,468.009976,275,,
7338,33472,14206,475.503232,275,,
7339,34480,14204,489.75392,275,,
7340,35006,14130,494.63478,275,,
7341,36118,14054,507.602372,275,,
7342,37291,14084,525.206444,275,,
7343,37901,14125,535.351625,275,,
7344,38532,14132,544.534224,275,,
7345,39182,14099,552.427018,275,,
7346,39853,14050,559.93465,275,,
7347,40551,13964,566.254164,275,,
7348,41998,13886,583.184228,275,,
7349,42752,13871,593.012992,275,,
7350,44388,13748,610.246224,275,,
7351,45257,13594,615.223658,275,,
7353,47987,11571,555.257577,275,,
7354,48916,10227,500.263932,275,,
7355,49826,8967,446.789742,275,,
7356,50736,7776,394.523136,275,,
7357,52608,5280,277.77024,275,,
7358,53563,3963,212.270169,275,,
7359,55352,1511,83.636872,275,,
7360,56172,416,23.367552,275,,
7363,54549,2630,143.46387,276,,
7364,52597,5214,274.240758,276,,
7365,50740,7771,394.30054,276,,
7366,49843,9028,449.982604,276,,
7367,47971,11684,560.493164,276,,
7368,47022,12737,598.919214,276,,
7369,45229,13480,609.68692,276,,
7370,44380,13673,606.80774,276,,
7371,42763,13958,596.885954,276,,
7372,41266,13967,576.362222,276,,
7373,40547,13954,565.792838,276,,
7374,39176,14006,548.699056,276,,
7375,37903,14132,535.645196,276,,
7376,37293,14150,527.69595,276,,
7377,36128,14123,510.235744,276,,
7378,35563,14090,501.08267,276,,
7379,35012,14095,493.49414,276,,
7380,34478,14122,486.898316,276,,
7381,33961,14156,480.751916,276,,
7382,33468,14217,475.814556,276,,
7383,32985,14226,469.24461,276,,
7384,32512,14216,462.190592,276,,
7385,32053,14195,454.992335,276,,
7386,31605,14180,448.1589,276,,
7387,31162,14202,442.562724,276,,
7388,30741,14226,437.321466,276,,
7389,30337,14274,433.030338,276,,
7390,29936,14294,427.905184,276,,
7391,29548,14299,422.506852,276,,
7392,29176,14286,416.808336,276,,
7393,28801,14267,410.903867,276,,
7394,28430,14268,405.63924,276,,
7395,28080,14282,401.03856,276,,
7396,27735,14304,396.72144,276,,
7397,27406,14320,392.45392,276,,
7398,27081,14352,388.666512,276,,
7399,26759,14344,383.831096,276,,
7400,26135,14321,374.279335,276,,
7401,25837,14320,369.98584,276,,
7402,25543,14328,365.980104,276,,
7414,24981,14348,358.427388,277,,
7415,25547,14364,366.957108,277,,
7416,25838,14356,370.930328,277,,
7417,26133,14346,374.904018,277,,
7418,26754,14295,382.44843,277,,
7419,27405,14299,391.864095,277,,
7420,27742,14302,396.766084,277,,
7421,28090,14313,402.05217,277,,
7422,28794,14303,411.840582,277,,
7423,29165,14270,416.18455,277,,
7424,29934,14219,425.631546,277,,
7425,30340,14328,434.71152,277,,
7426,30750,14335,440.80125,277,,
7427,31613,14367,454.183971,277,,
7428,32059,14362,460.431358,277,,
7429,32523,14330,466.05459,277,,
7430,32993,14266,470.678138,277,,
7431,33473,14242,476.722466,277,,
7432,34479,14220,490.29138,277,,
7433,35009,14239,498.493151,277,,
7434,35564,14260,507.14264,277,,
7435,36135,14279,515.971665,277,,
7436,36723,14266,523.890318,277,,
7437,37305,14231,530.887455,277,,
7438,37909,14171,537.208439,277,,
7439,38527,14134,544.540618,277,,
7440,39169,14126,553.301294,277,,
7441,39849,14130,563.06637,277,,
7442,40556,14137,573.340172,277,,
7443,41282,14142,583.810044,277,,
7444,42018,14116,593.126088,277,,
7445,42773,14028,600.019644,277,,
7446,43551,13923,606.360573,277,,
7447,44373,13779,611.415567,277,,
7448,45227,13625,616.217875,277,,
7449,46127,13427,619.347229,277,,
7450,47060,12997,611.63882,277,,
7451,48016,12032,577.728512,277,,
7452,49887,9322,465.046614,277,,
7453,50785,8027,407.651195,277,,
7454,51702,6740,348.47148,277,,
7455,53617,4197,225.030549,277,,
7456,54610,2903,158.53283,277,,
7457,56231,637,35.819147,277,,
7460,54610,2890,157.8229,278,,
7461,53623,4240,227.36152,278,,
7462,50791,8016,407.140656,278,,
7463,49875,9224,460.047,278,,
7464,48934,10549,516.204766,278,,
7465,47966,11945,572.95387,278,,
7466,47027,13030,612.76181,278,,
7467,46123,13529,623.998067,278,,
7468,45246,13729,621.182334,278,,
7469,44389,13121,582.428069,278,,
7470,43551,13192,574.524792,278,,
7471,41970,13299,558.15903,278,,
7472,40526,13441,544.709966,278,,
7473,39840,13501,537.87984,278,,
7474,39169,13503,528.899007,278,,
7475,37872,13486,510.741792,278,,
7476,36652,13495,494.61874,278,,
7477,35521,13593,482.836953,278,,
7478,34448,13636,469.732928,278,,
7479,33923,13596,461.217108,278,,
7480,33419,13583,453.930277,278,,
7481,32460,13621,442.13766,278,,
7482,32014,13668,437.567352,278,,
7483,31142,13732,427.641944,278,,
7484,30713,13697,420.675961,278,,
7485,30294,13671,414.149274,278,,
7486,29892,13664,408.444288,278,,
7487,29133,13713,399.500829,278,,
7488,28409,13774,391.305566,278,,
7489,28053,13780,386.57034,278,,
7490,27708,13737,380.624796,278,,
7491,26728,13747,367.429816,278,,
7492,26416,13768,363.695488,278,,
7493,26113,13798,360.307174,278,,
7494,25517,13800,352.1346,278,,
7495,25232,13784,347.797888,278,,
7504,24951,13798,344.273898,279,,
7506,26106,13768,359.427408,279,,
7507,26408,13763,363.453304,279,,
7508,26721,13773,368.028333,279,,
7509,27047,13781,372.734707,279,,
7510,27372,13771,376.939812,279,,
7511,28052,13715,384.73318,279,,
7512,28397,13707,389.237679,279,,
7513,28752,13695,393.75864,279,,
7514,29125,13710,399.30375,279,,
7515,29904,13735,410.73144,279,,
7516,30303,13726,415.938978,279,,
7517,30712,13698,420.692976,279,,
7518,31556,13634,430.234504,279,,
7519,32460,13627,442.33242,279,,
7520,32944,13653,449.784432,279,,
7521,33929,13666,463.673714,279,,
7522,34962,13575,474.60915,279,,
7523,35502,13521,480.022542,279,,
7524,36072,13486,486.466992,279,,
7525,37261,13500,503.0235,279,,
7526,37874,13539,512.776086,279,,
7527,38507,13544,521.538808,279,,
7528,39154,13533,529.871082,279,,
7529,39830,13462,536.19146,279,,
7530,40526,13388,542.562088,279,,
7531,41247,13314,549.162558,279,,
7532,41988,13303,558.566364,279,,
7533,42742,13283,567.741986,279,,
7534,43541,13275,578.006775,279,,
7535,44369,13189,585.182741,279,,
7536,45235,13008,588.41688,279,,
7537,46127,12705,586.043535,279,,
7538,47040,12037,566.22048,279,,
7539,47960,10906,523.05176,279,,
7540,48854,9623,470.122042,279,,
7541,49744,8475,421.5804,279,,
7542,50650,7341,371.82165,279,,
7543,51580,6147,317.06226,279,,
7544,52524,4907,257.735268,279,,
7545,53490,3630,194.1687,279,,
7546,55255,1302,71.94201,279,,
7551,54376,2174,118.213424,280,,
7552,52470,4655,244.24785,280,,
