,v_in,v_out
11953,37020.0,10895.0
11954,37629.0,10842.0
11955,38259.0,10809.0
11956,38906.0,10787.0
11957,39587.0,10774.0
11958,40306.0,10779.0
11959,41041.0,10733.0
11960,41789.0,10658.0
11961,42554.0,10490.0
11962,43340.0,10356.0
11963,44988.0,9634.0
11964,46598.0,8052.0
11965,47425.0,7150.0
11966,49166.0,5195.0
11967,50066.0,4171.0
11968,51888.0,2156.0
11969,53453.0,384.0
11970,53774.0,39.0
11971,53777.0,37.0
11972,53777.0,38.0
11973,53773.0,64.0
11974,52665.0,1268.0
11975,50997.0,3136.0
11976,48264.0,6065.0
11977,47408.0,7041.0
11978,45788.0,8919.0
11979,44994.0,9709.0
11980,42540.0,10443.0
11981,40300.0,10774.0
11982,9594.0,10834.0
11983,38267.0,10838.0
11984,37012.0,10864.0
11985,36412.0,10900.0
11986,35288.0,10995.0
11987,34223.0,11013.0
11988,33211.0,10962.0
11989,31822.0,11083.0
11990,31381.0,11110.0
11991,30123.0,11070.0
11992,29727.0,11064.0
11993,28969.0,11125.0
11994,28253.0,11148.0
11995,27904.0,11130.0
11996,27228.0,11121.0
11997,26281.0,11163.0
11998,25689.0,11191.0
11999,25110.0,11190.0
12000,24830.0,11161.0
12001,24295.0,11182.0
12002,23531.0,11186.0
12003,23290.0,11193.0
12004,290.0,11200.0
12005,23781.0,11191.0
12006,24038.0,11192.0
12007,24568.0,11206.0
12008,24833.0,11187.0
12009,25108.0,11170.0
12010,25392.0,11153.0
12011,25686.0,11152.0
12012,25982.0,11165.0
12013,26281.0,11152.0
12014,26588.0,11176.0
12015,26908.0,11167.0
12016,27230.0,11149.0
12017,27565.0,11136.0
12018,27905.0,11114.0
12019,28247.0,11135.0
12020,28971.0,11097.0
12021,29353.0,11119.0
12022,29737.0,11134.0
12023,30126.0,11147.0
12024,30533.0,11096.0
12025,30939.0,11066.0
12026,31375.0,11031.0
12027,31817.0,11010.0
12028,32270.0,11034.0
12029,32736.0,11064.0
12030,33211.0,11068.0
12031,33712.0,11048.0
12032,34749.0,10966.0
12033,35279.0,10926.0
12034,35829.0,10903.0
12035,36406.0,10895.0
12036,37016.0,10885.0
12037,37642.0,10909.0
12038,38275.0,10898.0
12039,38921.0,10861.0
12040,39593.0,10774.0
12041,40292.0,10684.0
12042,41023.0,10561.0
12043,41782.0,10550.0
12044,42553.0,10545.0
12045,44166.0,10216.0
12046,44999.0,9781.0
12047,45797.0,8919.0
12048,46603.0,8000.0
12049,47417.0,7071.0
12050,48269.0,6142.0
12051,49152.0,5180.0
12052,50062.0,4170.0
12053,50995.0,3152.0
12054,51459.0,1259.0
12055,52567.0,41.0
12056,52716.0,40.0
12057,52617.0,38.0
12058,52620.0,41.0
12059,8.0,40.0
12060,52617.0,130.0
12061,50630.0,2014.0
12062,49822.0,2955.0
12063,48037.0,474.0
12064,47190.0,5657.0
12065,46343.0,6455.0
12066,45522.0,7155.0
12067,44746.0,7950.0
12068,43973.0,8718.0
12069,43191.0,9198.0
12070,42392.0,9320.0
12071,41629.0,9422.0
12072,40884.0,9458.0
12073,40161.0,9481.0
12074,39459.0,9557.0
12075,38778.0,9595.0
12076,37506.0,9713.0
12077,35725.0,9738.0
12078,34114.0,9775.0
12079,33617.0,9826.0
12080,32645.0,9878.0
12081,31724.0,9833.0
12082,31293.0,9838.0
12083,30451.0,9872.0
12084,29649.0,9930.0
12085,28903.0,9932.0
12086,27830.0,9925.0
12087,27495.0,9956.0
12088,26848.0,9975.0
12089,26527.0,9954.0
12090,25915.0,9943.0
12091,25339.0,9956.0
12092,24506.0,9992.0
12093,23988.0,9984.0
12094,23485.0,9986.0
12095,23242.0,9996.0
12096,22999.0,10015.0
12097,23241.0,10003.0
12098,23487.0,10000.0
12099,23732.0,9997.0
12100,23984.0,9993.0
12101,24241.0,9983.0
12102,24511.0,9980.0
12103,24780.0,9972.0
12104,25062.0,9979.0
12105,25340.0,9978.0
12106,25626.0,9982.0
12107,26219.0,9944.0
12108,26528.0,9934.0
12109,27165.0,9925.0
12110,27836.0,9939.0
12111,28185.0,9948.0
12112,28536.0,9940.0
12113,28900.0,9922.0
12114,29268.0,9890.0
12115,29644.0,9870.0
12116,30041.0,9867.0
12117,30453.0,9876.0
12118,30866.0,9900.0
12119,31292.0,9906.0
12120,31725.0,9891.0
12121,32178.0,9857.0
12122,33116.0,9793.0
12123,34111.0,9790.0
12124,35179.0,9803.0
12125,36314.0,9754.0
12126,37502.0,9648.0
12127,38132.0,9614.0
12128,38786.0,9585.0
12129,39468.0,9579.0
12130,40166.0,9579.0
12131,40888.0,9530.0
12132,41637.0,9438.0
12133,42400.0,9290.0
12134,43184.0,9063.0
12135,43978.0,8681.0
12136,44754.0,8050.0
12137,45548.0,7321.0
12138,46353.0,6501.0
12139,48043.0,4770.0
12140,8928.0,3904.0
12141,50678.0,2083.0
12142,51466.0,1285.0
12143,52266.0,438.0
12144,52686.0,40.0
12145,52687.0,37.0
12146,52687.0,39.0
12147,52686.0,35.0
12148,52689.0,37.0
12149,52685.0,38.0
12150,52687.0,39.0
12151,52690.0,41.0
12152,52689.0,42.0
12153,52573.0,171.0
12154,684.0,2096.0
12155,48919.0,3860.0
12156,48035.0,4754.0
12157,47183.0,5652.0
12158,46358.0,6497.0
12159,45561.0,7357.0
12160,44769.0,8144.0
12161,43972.0,8758.0
12162,43175.0,9073.0
12163,42393.0,9226.0
12164,41632.0,9358.0
12165,40886.0,9483.0
12166,39464.0,9639.0
12167,38793.0,9646.0
12168,37509.0,9654.0
12169,36892.0,9680.0
12170,35725.0,9759.0
12171,34646.0,9828.0
12172,34121.0,9826.0
12173,33605.0,9800.0
12174,33109.0,9794.0
12175,32636.0,9797.0
12176,32177.0,9833.0
12177,31730.0,9873.0
12178,31292.0,9905.0
12179,30859.0,9897.0
12180,30452.0,9890.0
12181,30044.0,9869.0
12182,29270.0,9889.0
12183,28896.0,9909.0
12184,28532.0,9931.0
12185,28183.0,9954.0
12186,27839.0,9944.0
12187,27499.0,9936.0
12188,27167.0,9928.0
12189,26841.0,9925.0
12190,26523.0,9938.0
12191,26220.0,9948.0
12192,25919.0,9966.0
12193,25336.0,9975.0
12194,24512.0,9976.0
12195,23987.0,9998.0
12196,23483.0,9998.0
12197,23242.0,9995.0
12198,23004.0,9995.0
12199,23241.0,9991.0
12200,23483.0,9974.0
12201,23730.0,9990.0
12202,23985.0,9991.0
12203,24249.0,9993.0
12204,24511.0,9986.0
12205,24781.0,9974.0
12206,25055.0,9961.0
12207,25335.0,9948.0
12208,25629.0,9949.0
12209,26223.0,9952.0
12210,26844.0,9963.0
12211,27495.0,9931.0
12212,28180.0,9907.0
12213,8526.0,9900.0
12214,29276.0,9923.0
12215,30045.0,9923.0
12216,30858.0,9855.0
12217,31727.0,9827.0
12218,32176.0,9833.0
12219,33118.0,9861.0
12220,33617.0,9849.0
12221,34642.0,9778.0
12222,35171.0,9742.0
12223,36298.0,9706.0
12224,37521.0,9722.0
12225,38148.0,9711.0
12226,39460.0,9577.0
12227,40890.0,9415.0
12228,42393.0,9275.0
12229,43974.0,8755.0
12230,44762.0,8044.0
12231,46347.0,6383.0
12232,48908.0,3804.0
12233,49814.0,2887.0
12234,51437.0,1216.0
12235,52218.0,405.0
12236,52588.0,40.0
12237,52589.0,42.0
12238,52589.0,39.0
12239,52591.0,38.0
12240,52591.0,41.0
12241,52590.0,38.0
12242,52590.0,41.0
12243,52531.0,104.0
12244,50650.0,2028.0
12245,48032.0,4727.0
12246,47172.0,5582.0
12247,45533.0,7178.0
12248,43966.0,8704.0
12249,43176.0,9124.0
12250,42396.0,9317.0
12251,41640.0,9414.0
12252,40890.0,9465.0
12253,40156.0,9499.0
12254,39454.0,9536.0
12255,38779.0,9585.0
12256,38139.0,9658.0
12257,37513.0,9728.0
12258,36909.0,9753.0
12259,35722.0,9742.0
12260,35170.0,9728.0
12261,34641.0,9742.0
12262,34119.0,9781.0
12263,33613.0,9833.0
12264,33116.0,9866.0
12265,32642.0,9872.0
12266,32178.0,9864.0
12267,31728.0,9833.0
12268,31289.0,9836.0
12269,30857.0,9851.0
12270,30047.0,9908.0
12271,29653.0,9932.0
12272,28528.0,9899.0
12273,28178.0,9900.0
12274,27837.0,9916.0
12275,27170.0,9959.0
12276,26844.0,9961.0
12277,26522.0,9954.0
12278,26221.0,9948.0
12279,25918.0,9945.0
12280,25628.0,9951.0
12281,25337.0,9955.0
12282,25053.0,9973.0
12283,24777.0,9976.0
12284,24513.0,9988.0
12285,24248.0,9985.0
12286,23729.0,9988.0
12287,23002.0,10004.0
12288,23246.0,10003.0
12289,23983.0,9980.0
12290,24515.0,9971.0
12291,24.0,24.0
12292,25336.0,9977.0
12293,25630.0,9975.0
12294,25921.0,9963.0
12295,26222.0,9943.0
12296,26526.0,9930.0
12297,26839.0,9930.0
12298,27166.0,9924.0
12299,27498.0,9934.0
12300,27841.0,9948.0
12301,28186.0,9950.0
12302,29272.0,9882.0
12303,30044.0,9869.0
12304,30447.0,9878.0
12305,31293.0,9894.0
12306,31730.0,9886.0
12307,32183.0,9865.0
12308,32642.0,9822.0
12309,33112.0,9784.0
12310,33606.0,9775.0
12311,34115.0,9784.0
12312,34646.0,9797.0
12313,35182.0,9802.0
12314,35731.0,9801.0
12315,36303.0,9753.0
12316,37511.0,9641.0
12317,38778.0,9599.0
12318,40162.0,9556.0
12319,40895.0,9515.0
12320,41649.0,9429.0
12321,42400.0,9292.0
12322,43178.0,9074.0
12323,43963.0,8655.0
12324,44752.0,8020.0
12325,45548.0,7250.0
12326,46350.0,6442.0
12327,47183.0,5648.0
12328,48035.0,4744.0
12329,48914.0,3828.0
12330,51450.0,1238.0
12331,52623.0,40.0
12332,52621.0,35.0
12333,52619.0,38.0
12334,52737.0,41.0
12335,52739.0,40.0
12336,52550.0,232.0
12337,50700.0,2124.0
12338,48049.0,4785.0
12339,46361.0,6561.0
12340,6.0,8159.0
12341,43180.0,9094.0
12342,42387.0,9238.0
12343,41625.0,9362.0
12344,40890.0,9470.0
12345,40170.0,9579.0
12346,39470.0,9641.0
12347,38788.0,9662.0
12348,38138.0,9647.0
12349,37503.0,9650.0
12350,36897.0,9672.0
12351,35726.0,9770.0
12352,34125.0,9816.0
12353,33111.0,9796.0
12354,32172.0,9844.0
12355,31729.0,9876.0
12356,30869.0,9917.0
12357,30039.0,9876.0
12358,29650.0,9871.0
12359,29274.0,9884.0
12360,28899.0,9912.0
12361,28536.0,9941.0
12362,28183.0,9945.0
12363,27836.0,9947.0
12364,27498.0,9931.0
12365,27170.0,9928.0
12366,26844.0,9942.0
12367,522.0,9938.0
12368,25920.0,9973.0
12369,25339.0,9977.0
12370,24510.0,9966.0
12371,24245.0,9982.0
12372,23732.0,9991.0
12373,23241.0,9984.0
12374,23002.0,9994.0
12375,23731.0,9985.0
12376,23985.0,9986.0
12377,24512.0,9989.0
12378,25058.0,9971.0
12379,25336.0,9958.0
12380,25625.0,9949.0
12381,25919.0,9949.0
12382,26224.0,9958.0
12383,26530.0,9971.0
12384,26844.0,9966.0
12385,27169.0,9954.0
12386,27494.0,9930.0
12387,27836.0,9914.0
12388,28182.0,9911.0
12389,28896.0,9903.0
12390,29657.0,9914.0
12391,30454.0,9899.0
12392,31285.0,9837.0
12393,31725.0,9831.0
12394,32179.0,9833.0
12395,32647.0,9855.0
12396,33119.0,9866.0
12397,33611.0,9859.0
12398,34121.0,9815.0
12399,34642.0,9772.0
12400,35177.0,9731.0
12401,35725.0,9721.0
12402,36300.0,9712.0
12403,36893.0,9712.0
12404,38154.0,9705.0
12405,38798.0,9669.0
12406,40153.0,9500.0
12407,41633.0,9353.0
12408,43113.0,8573.0
12409,44674.0,7509.0
12410,46255.0,5797.0
12411,47936.0,4179.0
12412,48821.0,3335.0
12413,50495.0,1701.0
12414,51315.0,936.0
12415,52101.0,128.0
12416,52202.0,40.0
12417,52354.0,38.0
12418,52357.0,41.0
12419,52252.0,36.0
12420,52253.0,35.0
12421,52249.0,36.0
12422,52250.0,40.0
12423,52250.0,38.0
12424,52250.0,38.0
12425,51315.0,948.0
12426,49747.0,2529.0
12427,47950.0,4222.0
12428,47084.0,5017.0
12429,45447.0,6670.0
12430,43886.0,8071.0
12431,43114.0,8573.0
12432,42324.0,8816.0
12433,41571.0,8928.0
12434,40824.0,8965.0
12435,40103.0,8985.0
12436,39405.0,9012.0
12437,38727.0,9090.0
12438,38081.0,9152.0
12439,37456.0,9208.0
12440,36853.0,9245.0
12441,35679.0,9241.0
12442,35121.0,9219.0
12443,34582.0,9246.0
12444,34067.0,9275.0
12445,33572.0,9315.0
12446,33085.0,9353.0
12447,32607.0,9372.0
12448,32140.0,9350.0
12449,31688.0,9325.0
12450,31252.0,9329.0
12451,30826.0,9341.0
12452,30416.0,9369.0
12453,29606.0,9209.0
12454,28861.0,9201.0
12455,28139.0,9191.0
12456,27457.0,9215.0
12457,26811.0,9245.0
12458,26491.0,9238.0
12459,26184.0,9225.0
12460,25884.0,9224.0
12461,25596.0,9228.0
12462,25305.0,9236.0
12463,25021.0,9257.0
12464,24746.0,9257.0
12465,24481.0,9264.0
12466,24214.0,9267.0
12467,3960.0,9266.0
12468,23451.0,9267.0
12469,23218.0,9276.0
12470,23457.0,9275.0
12471,23957.0,9256.0
12472,24749.0,9251.0
12473,25025.0,9255.0
12474,25306.0,9256.0
12475,25887.0,9246.0
12476,26494.0,9219.0
12477,27125.0,9210.0
12478,27800.0,9229.0
12479,28854.0,9200.0
12480,29225.0,9166.0
12481,30000.0,9160.0
12482,30814.0,9176.0
12483,31681.0,9164.0
12484,32586.0,9107.0
12485,1024.0,1024.0
12486,34586.0,9172.0
12487,35127.0,9185.0
12488,36242.0,9136.0
12489,36834.0,9076.0
12490,37445.0,9023.0
12491,38075.0,8981.0
12492,38722.0,8973.0
12493,39387.0,8971.0
12494,40091.0,8927.0
12495,40817.0,8874.0
12496,41564.0,8770.0
12497,42320.0,8614.0
12498,43083.0,8354.0
12499,43843.0,7843.0
12500,46232.0,5665.0
12501,47057.0,4872.0
12502,49676.0,2296.0
12503,50436.0,1550.0
12504,52005.0,39.0
12505,52006.0,38.0
12506,52008.0,39.0
12507,52011.0,37.0
12508,52007.0,41.0
12509,52005.0,39.0
12510,50441.0,1550.0
12511,48790.0,3126.0
12512,47050.0,4852.0
12513,45419.0,6453.0
12514,44636.0,7203.0
12515,43084.0,8351.0
12516,41546.0,8705.0
12517,40810.0,8839.0
12518,39397.0,9010.0
12519,38721.0,9031.0
12520,38071.0,9030.0
12521,37444.0,9017.0
12522,36837.0,9041.0
12523,36241.0,9096.0
12524,35666.0,9143.0
12525,35117.0,9174.0
12526,34587.0,9200.0
12527,34069.0,9199.0
12528,33561.0,9184.0
12529,33064.0,9177.0
12530,32587.0,9181.0
12531,31686.0,9247.0
12532,30819.0,9284.0
12533,29998.0,9241.0
12534,29612.0,9247.0
12535,28861.0,9282.0
12536,28150.0,9320.0
12537,27136.0,9294.0
12538,26495.0,9310.0
12539,25892.0,9337.0
12540,25310.0,9342.0
12541,24483.0,9336.0
12542,23962.0,9364.0
12543,23455.0,9365.0
12544,22979.0,9370.0
12545,23222.0,9365.0
12546,23704.0,9357.0
12547,23960.0,9363.0
12548,24221.0,9352.0
12549,24484.0,9364.0
12550,24752.0,9353.0
12551,25026.0,9331.0
12552,25305.0,9329.0
12553,25595.0,9322.0
12554,25891.0,9319.0
12555,26191.0,9328.0
12556,26499.0,9333.0
12557,26814.0,9331.0
12558,27129.0,9255.0
12559,27800.0,9224.0
12560,28145.0,9206.0
12561,28490.0,9212.0
12562,28856.0,9216.0
12563,29228.0,9231.0
12564,29613.0,9241.0
12565,30004.0,9231.0
12566,30408.0,9200.0
12567,30812.0,9169.0
12568,31236.0,9141.0
12569,31677.0,9139.0
12570,32129.0,9145.0
12571,33555.0,9169.0
12572,34580.0,9078.0
12573,36232.0,9029.0
12574,36826.0,9029.0
12575,38725.0,8961.0
12576,39388.0,8887.0
12577,40798.0,8721.0
12578,42305.0,8534.0
12579,43846.0,7815.0
12580,45403.0,6308.0
12581,47030.0,4687.0
12582,48771.0,3069.0
12583,50402.0,1481.0
12584,51224.0,705.0
12585,52065.0,39.0
12586,51953.0,39.0
12587,51953.0,37.0
12588,51953.0,35.0
12589,51955.0,41.0
12590,51955.0,37.0
12591,51954.0,38.0
12592,51899.0,2148.0
12593,50397.0,1459.0
12594,49632.0,2225.0
12595,48775.0,3061.0
12596,47899.0,3891.0
12597,47035.0,4720.0
12598,46200.0,5495.0
12599,45392.0,6266.0
12600,44605.0,7014.0
12601,43077.0,8310.0
12602,41546.0,8694.0
12603,40806.0,8764.0
12604,39382.0,8841.0
12605,38708.0,8903.0
12606,38061.0,8973.0
12607,37444.0,9014.0
12608,36837.0,9059.0
12609,36242.0,9076.0
12610,35661.0,9041.0
12611,35106.0,9046.0
12612,34572.0,9055.0
12613,34058.0,9091.0
12614,33558.0,9120.0
12615,33064.0,9164.0
12616,32591.0,9180.0
12617,31679.0,9141.0
12618,30402.0,9180.0
12619,29996.0,9211.0
12620,29234.0,9241.0
12621,28861.0,9224.0
12622,28487.0,9207.0
12623,28140.0,9206.0
12624,27799.0,9219.0
12625,27464.0,9243.0
12626,27134.0,9269.0
12627,26812.0,9272.0
12628,26491.0,9265.0
12629,26186.0,9250.0
12630,25888.0,9248.0
12631,25304.0,9258.0
12632,25019.0,9267.0
12633,24481.0,9289.0
12634,23960.0,9292.0
12635,23454.0,9288.0
12636,23207.0,9043.0
12637,22970.0,9047.0
12638,23209.0,9051.0
12639,23446.0,9044.0
12640,23693.0,9038.0
12641,23950.0,9036.0
12642,24209.0,9030.0
12643,24471.0,9027.0
12644,24738.0,9018.0
12645,25585.0,9027.0
12646,25880.0,9013.0
12647,26482.0,8986.0
12648,27115.0,8971.0
12649,27447.0,8975.0
12650,27787.0,8994.0
12651,28134.0,8998.0
12652,28473.0,8985.0
12653,28843.0,8956.0
12654,29215.0,8938.0
12655,29592.0,8928.0
12656,29982.0,8927.0
12657,30383.0,8928.0
12658,31225.0,8944.0
12659,32112.0,8915.0
12660,33036.0,8851.0
12661,34037.0,8837.0
12662,35098.0,8859.0
12663,35644.0,8844.0
12664,36806.0,8754.0
12665,37414.0,8701.0
12666,38684.0,8648.0
12667,40053.0,8619.0
12668,41524.0,8454.0
12669,42273.0,8280.0
12670,43028.0,7994.0
12671,43783.0,7386.0
12672,44552.0,6684.0
12673,45350.0,5979.0
12674,46171.0,5265.0
12675,46997.0,4484.0
12676,47867.0,3741.0
12677,48705.0,2686.0
12678,49499.0,1930.0
12679,51068.0,441.0
12680,51510.0,40.0
12681,51508.0,39.0
12682,51512.0,39.0
12683,51513.0,39.0
12684,51507.0,36.0
12685,51510.0,38.0
12686,49501.0,1933.0
12687,48708.0,2657.0
12688,46971.0,4343.0
12689,45333.0,5901.0
12690,43783.0,7323.0
12691,41502.0,8360.0
12692,40773.0,8490.0
12693,39365.0,8669.0
12694,38685.0,8696.0
12695,38038.0,8706.0
12696,37409.0,8693.0
12697,36806.0,8715.0
12698,36212.0,8774.0
12699,35640.0,8807.0
12700,35089.0,8857.0
12701,34559.0,8871.0
12702,34040.0,8863.0
12703,33536.0,8855.0
12704,33037.0,8844.0
12705,32104.0,8884.0
12706,31230.0,8943.0
12707,30801.0,8954.0
12708,30384.0,8938.0
12709,29982.0,8933.0
12710,29589.0,8911.0
12711,29214.0,8931.0
12712,28846.0,8964.0
12713,28477.0,8970.0
12714,28128.0,8993.0
12715,27803.0,9266.0
12716,27464.0,9257.0
12717,27132.0,9248.0
12718,26492.0,9256.0
12719,26187.0,9268.0
12720,25601.0,9296.0
12721,25026.0,9274.0
12722,24222.0,9301.0
12723,23705.0,9313.0
12724,23457.0,9305.0
12725,22979.0,9313.0
12726,23216.0,9309.0
12727,23454.0,9304.0
12728,23703.0,9309.0
12729,23960.0,9303.0
12730,24220.0,9317.0
12731,24485.0,9293.0
12732,24745.0,9298.0
12733,25022.0,9281.0
12734,25305.0,9267.0
12735,25890.0,9275.0
12736,26809.0,9279.0
12737,27798.0,9236.0
12738,28143.0,9226.0
12739,28862.0,9229.0
12740,29613.0,9244.0
12741,30407.0,9218.0
12742,31681.0,9154.0
12743,32128.0,9168.0
12744,33067.0,9188.0
12745,33560.0,9176.0
12746,34065.0,9148.0
12747,34580.0,9100.0
12748,35107.0,9073.0
12749,35657.0,9035.0
12750,36237.0,9025.0
12751,36837.0,9037.0
12752,37445.0,9030.0
12753,38069.0,9034.0
12754,38721.0,8957.0
12755,40084.0,8804.0
12756,41541.0,8651.0
12757,43843.0,7743.0
12758,45390.0,6230.0
12759,47019.0,4633.0
12760,47876.0,3801.0
12761,49606.0,2183.0
12762,50373.0,1415.0
12763,51129.0,671.0
12764,51801.0,39.0
12765,51804.0,40.0
12766,51802.0,37.0
12767,51803.0,37.0
12768,51804.0,38.0
12769,51804.0,38.0
12770,51801.0,36.0
12771,51805.0,40.0
12772,51801.0,37.0
12773,51384.0,449.0
12774,49611.0,2174.0
12775,48762.0,3000.0
12776,47880.0,3846.0
12777,47028.0,4654.0
12778,46202.0,5437.0
12779,45382.0,6192.0
12780,44591.0,6963.0
12781,43824.0,7708.0
12782,43074.0,8278.0
12783,41549.0,8716.0
12784,40802.0,8778.0
12785,40074.0,8816.0
12786,39383.0,8849.0
12787,38712.0,8904.0
12788,38070.0,8984.0
12789,37440.0,9054.0
12790,36833.0,9077.0
12791,36244.0,9067.0
12792,35671.0,9057.0
12793,35114.0,9056.0
12794,34575.0,9097.0
12795,34054.0,9135.0
12796,33073.0,9207.0
12797,32130.0,9216.0
12798,30820.0,9197.0
12799,30004.0,9250.0
12800,29231.0,9274.0
12801,28861.0,9253.0
12802,28145.0,9246.0
12803,27795.0,9269.0
12804,27459.0,9270.0
12805,27135.0,9288.0
12806,26817.0,9314.0
12807,26501.0,9305.0
12808,26188.0,9297.0
12809,25888.0,9294.0
12810,25598.0,9297.0
12811,25309.0,9312.0
12812,24479.0,9329.0
12813,24220.0,9323.0
12814,23704.0,9330.0
12815,23217.0,9327.0
12816,23224.0,9342.0
12817,23706.0,9330.0
12818,24219.0,9323.0
12819,24484.0,9323.0
12820,24753.0,9318.0
12821,25026.0,9320.0
12822,25308.0,9319.0
12823,25599.0,9325.0
12824,25892.0,9309.0
12825,26192.0,9300.0
12826,26497.0,9279.0
12827,26810.0,9265.0
12828,27462.0,9279.0
12829,28152.0,9292.0
12830,24.0,24.0
12831,29220.0,9036.0
12832,29593.0,9023.0
12833,29988.0,9018.0
12834,30395.0,9029.0
12835,30805.0,9027.0
12836,31232.0,9049.0
12837,31676.0,9025.0
12838,32118.0,9005.0
12839,32575.0,8970.0
12840,33043.0,8945.0
12841,33538.0,8919.0
12842,34046.0,8927.0
12843,34569.0,8948.0
12844,35651.0,8935.0
12845,36225.0,8891.0
12846,37424.0,8804.0
12847,38688.0,8737.0
12848,40067.0,8689.0
12849,42279.0,8390.0
12850,43042.0,8067.0
12851,44583.0,6847.0
12852,46185.0,5402.0
12853,47872.0,3785.0
12854,49586.0,2124.0
12855,51183.0,630.0
12856,51808.0,37.0
12857,51811.0,38.0
12858,51812.0,37.0
12859,51810.0,39.0
12860,51813.0,39.0
12861,50371.0,1388.0
12862,49592.0,2119.0
12863,48751.0,2909.0
12864,47865.0,3750.0
12865,47011.0,4584.0
12866,46191.0,5387.0
12867,45379.0,6177.0
12868,44588.0,6936.0
12869,43813.0,7597.0
12870,43046.0,8074.0
12871,41521.0,8488.0
12872,40060.0,8708.0
12873,38052.0,8809.0
12874,37417.0,8800.0
12875,35653.0,8907.0
12876,34565.0,8970.0
12877,33536.0,8951.0
12878,32110.0,8987.0
12879,31666.0,9012.0
12880,30804.0,9046.0
12881,29993.0,9016.0
12882,29593.0,9022.0
12883,28846.0,9048.0
12884,28143.0,9087.0
12885,27790.0,9084.0
12886,27447.0,9064.0
12887,27119.0,9056.0
12888,26800.0,9075.0
12889,26490.0,9077.0
12890,26178.0,9098.0
12891,25880.0,9105.0
12892,25588.0,9111.0
12893,25302.0,9114.0
12894,25021.0,9109.0
12895,4474.0,9104.0
12896,23954.0,9125.0
12897,23450.0,9125.0
12898,23208.0,9115.0
12899,22970.0,9133.0
12900,23209.0,9119.0
12901,23451.0,9130.0
12902,23699.0,9130.0
12903,23955.0,9130.0
12904,24209.0,9127.0
12905,24472.0,9110.0
12906,25017.0,9095.0
12907,25295.0,9076.0
12908,26179.0,9083.0
12909,26491.0,9085.0
12910,27119.0,9072.0
12911,27788.0,9037.0
12912,28478.0,9029.0
12913,29219.0,9047.0
12914,29599.0,9051.0
12915,29993.0,9043.0
12916,30397.0,9020.0
12917,30801.0,8986.0
12918,31220.0,8962.0
12919,31665.0,8957.0
12920,32113.0,8961.0
12921,32581.0,8984.0
12922,33052.0,8997.0
12923,33541.0,8980.0
12924,35094.0,8868.0
12925,35642.0,8847.0
12926,36809.0,8853.0
12927,37429.0,8833.0
12928,38058.0,8828.0
12929,38700.0,8783.0
12930,39365.0,8710.0
12931,40056.0,8613.0
12932,40776.0,8530.0
12933,41523.0,8451.0
12934,42279.0,8333.0
12935,43050.0,8095.0
12936,43811.0,7572.0
12937,44580.0,6853.0
12938,45364.0,6061.0
12939,47004.0,4502.0
12940,48738.0,2875.0
12941,50351.0,1348.0
12942,51726.0,41.0
12943,51467.0,38.0
12944,51424.0,39.0
12945,51423.0,36.0
12946,51423.0,40.0
12947,51421.0,38.0
12948,50249.0,1128.0
12949,48689.0,2595.0
12950,46944.0,4190.0
12951,45300.0,5657.0
12952,43748.0,7115.0
12953,42234.0,8051.0
12954,40751.0,8278.0
12955,39327.0,8372.0
12956,38653.0,8425.0
12957,36792.0,8598.0
12958,36193.0,8598.0
12959,35065.0,8563.0
12960,34535.0,8584.0
12961,34016.0,8622.0
12962,33516.0,8675.0
12963,33027.0,8691.0
12964,32553.0,8700.0
12965,32092.0,8686.0
12966,31646.0,8673.0
12967,31206.0,8678.0
12968,30782.0,8692.0
12969,29973.0,8745.0
12970,29200.0,8764.0
12971,28459.0,8732.0
12972,27774.0,8744.0
12973,26782.0,8784.0
12974,26471.0,8784.0
12975,5868.0,8777.0
12976,25282.0,8784.0
12977,24730.0,8806.0
12978,24200.0,8810.0
12979,23688.0,8811.0
12980,23439.0,8812.0
12981,22963.0,8822.0
12982,23689.0,8812.0
12983,24200.0,8803.0
12984,24727.0,8796.0
12985,25007.0,8802.0
12986,25578.0,8810.0
12987,25867.0,8793.0
12988,26164.0,8780.0
12989,26470.0,8768.0
12990,26786.0,8759.0
12991,27108.0,8761.0
12992,27431.0,8763.0
12993,27771.0,8771.0
12994,28122.0,8774.0
12995,28472.0,8761.0
12996,28832.0,8748.0
12997,29197.0,8720.0
12998,29574.0,8709.0
12999,30376.0,8708.0
13000,30789.0,8727.0
13001,32090.0,8686.0
13002,32555.0,8655.0
13003,33511.0,8619.0
13004,34012.0,8618.0
13005,35077.0,8643.0
13006,36196.0,8593.0
13007,36779.0,8547.0
13008,38018.0,8436.0
13009,39332.0,8419.0
13010,40741.0,8319.0
13011,42240.0,7972.0
13012,43734.0,6986.0
13013,45285.0,5594.0
13014,46936.0,4098.0
13015,47790.0,3303.0
13016,49420.0,1749.0
13017,51039.0,270.0
13018,51293.0,38.0
13019,51292.0,36.0
13020,92.0,38.0
13021,51294.0,38.0
13022,51293.0,38.0
13023,51292.0,38.0
13024,51290.0,41.0
13025,50214.0,1032.0
13026,48666.0,2466.0
13027,46932.0,4085.0
13028,46105.0,4893.0
13029,44508.0,6336.0
13030,42984.0,7600.0
13031,42221.0,7928.0
13032,41469.0,8131.0
13033,40742.0,8278.0
13034,40033.0,8382.0
13035,39336.0,8447.0
13036,38663.0,8484.0
