,voltage,current,power,label
2846,36433.0,11240.0,409.50692,200
2847,35862.0,11283.0,404.630946,200
2848,35311.0,11343.0,400.532673,200
2849,34770.0,11370.0,395.3349,200
2850,34242.0,11359.0,388.954878,200
2851,33725.0,11333.0,382.205425,200
2852,33227.0,11312.0,375.863824,200
2853,32754.0,11333.0,371.201082,200
2854,32290.0,11370.0,367.1373,200
2855,31833.0,11412.0,363.278196,200
2856,31397.0,11446.0,359.370062,200
2857,30961.0,11439.0,354.162879,200
2858,30553.0,11431.0,349.251343,200
2859,30146.0,11417.0,344.176882,200
2860,29743.0,11409.0,339.337887,200
2861,29358.0,11429.0,335.532582,200
2862,28979.0,11447.0,331.722613,200
2863,28622.0,11471.0,328.322962,200
2864,28270.0,11495.0,324.96365,200
2865,27922.0,11495.0,320.96339,200
2866,27576.0,11478.0,316.517328,200
2867,27239.0,11462.0,312.213418,200
2868,26921.0,11466.0,308.676186,200
2869,26603.0,11486.0,305.562058,200
2870,26295.0,11502.0,302.44509,200
2871,25990.0,11518.0,299.35282,200
2872,25696.0,11517.0,295.940832,200
2873,25404.0,11513.0,292.476252,200
2874,25125.0,11506.0,289.08825,200
2875,24845.0,11519.0,286.189555,201
2876,25127.0,11508.0,289.161516,201
2877,25409.0,11504.0,292.305136,201
2878,25697.0,11491.0,295.284227,201
2879,25984.0,11490.0,298.55616,201
2880,26290.0,11492.0,302.12468,201
2881,26605.0,11501.0,305.984105,201
2882,26927.0,11508.0,309.875916,201
2883,27244.0,11491.0,313.060804,201
2884,27573.0,11477.0,316.455321,201
2885,27912.0,11449.0,319.564488,201
2886,28262.0,11437.0,323.232494,201
2887,28621.0,11433.0,327.223893,201
2888,28985.0,11447.0,331.791295,201
2889,29362.0,11465.0,336.63533,201
2890,29741.0,11472.0,341.188752,201
2891,30143.0,11454.0,345.257922,201
2892,30554.0,11435.0,349.38499,201
2893,30963.0,11402.0,353.040126,201
2894,31392.0,11375.0,357.084,201
2895,31826.0,11358.0,361.479708,201
2896,32282.0,11372.0,367.110904,201
2897,32759.0,11382.0,372.862938,201
2898,33242.0,11400.0,378.9588,201
2899,33737.0,11392.0,384.331904,201
2900,34759.0,11298.0,392.707182,201
2901,35302.0,11261.0,397.535822,201
2902,36438.0,11246.0,409.781748,201
2903,37037.0,11255.0,416.851435,201
2904,37653.0,11265.0,424.161045,201
2905,38300.0,11243.0,430.6069,201
2906,38964.0,11196.0,436.240944,201
2907,39631.0,11134.0,441.251554,201
2908,40322.0,11062.0,446.041964,201
2909,41048.0,10983.0,450.830184,201
2910,41807.0,10913.0,456.239791,201
2911,42594.0,10876.0,463.252344,201
2912,43400.0,10824.0,469.7616,201
2913,44229.0,10699.0,473.206071,201
2914,45072.0,10408.0,469.109376,201
2915,45912.0,9790.0,449.47848,201
2916,46729.0,8871.0,414.532959,201
2917,47563.0,7917.0,376.556271,201
2918,48414.0,6975.0,337.68765,201
2919,49298.0,5992.0,295.393616,201
2920,50210.0,4986.0,250.34706,201
2921,51150.0,3932.0,201.1218,201
2922,52109.0,2836.0,147.781124,201
2923,52952.0,1869.0,98.967288,201
2924,53760.0,929.0,49.94304,201
2925,54014.0,665.0,35.91931,201
2926,52951.0,1856.0,98.277056,202
2927,52104.0,2814.0,146.620656,202
2928,51145.0,3906.0,199.77237,202
2929,50216.0,4976.0,249.874816,202
2930,49316.0,6020.0,296.88232,202
2931,48429.0,7039.0,340.891731,202
2932,47561.0,7992.0,380.107512,202
2933,46716.0,8893.0,415.445388,202
2934,45901.0,9716.0,445.974116,202
2935,43388.0,10831.0,469.935428,202
2936,42590.0,10956.0,466.61604,202
2937,41824.0,11014.0,460.649536,202
2938,41071.0,11039.0,453.382769,202
2939,40327.0,11057.0,445.895639,202
2940,39614.0,11080.0,438.92312,202
2941,38936.0,11128.0,433.279808,202
2942,38291.0,11197.0,428.744327,202
2943,37661.0,11273.0,424.552453,202
2944,37047.0,11312.0,419.075664,202
2945,36442.0,11306.0,412.013252,202
2946,35860.0,11266.0,403.99876,202
2947,35300.0,11267.0,397.7251,202
2948,34765.0,11272.0,391.87108,202
2949,34234.0,11327.0,387.768518,202
2950,33727.0,11359.0,383.104993,202
2951,33235.0,11389.0,378.513415,202
2952,32763.0,11416.0,374.022408,202
2953,32295.0,11407.0,368.389065,202
2954,31836.0,11403.0,363.025908,202
2955,31388.0,11380.0,357.19544,202
2956,30956.0,11382.0,352.341192,202
2957,30549.0,11417.0,348.777933,202
2958,30150.0,11462.0,345.5793,202
2959,29362.0,11463.0,336.576606,202
2960,28985.0,11453.0,331.965205,202
2961,28617.0,11448.0,327.607416,202
2962,28265.0,11447.0,323.549455,202
2963,27912.0,11459.0,319.843608,202
2964,27571.0,11479.0,316.487509,202
2965,27242.0,11539.0,314.345438,202
2966,26924.0,11512.0,309.949088,202
2967,26607.0,11512.0,306.299784,202
2968,26296.0,11501.0,302.430296,202
2969,25983.0,11483.0,298.362789,202
2970,25691.0,11494.0,295.292354,202
2971,25405.0,11513.0,292.487765,202
2972,25127.0,11521.0,289.488167,202
2973,27211.0,4836.0,131.592396,203
2974,27541.0,4848.0,133.518768,203
2975,27884.0,4850.0,135.2374,203
2976,28230.0,4832.0,136.40736,203
2977,28950.0,4802.0,139.0179,203
2978,29321.0,4794.0,140.564874,203
2979,29706.0,4799.0,142.559094,203
2980,30099.0,4801.0,144.505299,203
2981,30508.0,4807.0,146.651956,203
2982,30923.0,4799.0,148.399477,203
2983,31351.0,4792.0,150.233992,203
2984,31793.0,4769.0,151.620817,203
2985,32239.0,4747.0,153.038533,203
2986,32704.0,4722.0,154.428288,203
2987,33184.0,4722.0,156.694848,203
2988,33683.0,4719.0,158.950077,203
2989,34191.0,4719.0,161.347329,203
2990,34713.0,4716.0,163.706508,203
2991,35248.0,4693.0,165.418864,203
2992,35812.0,4655.0,166.70486,203
2993,36384.0,4601.0,167.402784,203
2994,36982.0,4551.0,168.305082,203
2995,37584.0,4485.0,168.56424,203
2996,38216.0,4422.0,168.991152,203
2997,38854.0,4275.0,166.10085,203
2998,39506.0,3969.0,156.799314,203
2999,40151.0,3523.0,141.451973,203
3000,40844.0,3161.0,129.107884,203
3001,41536.0,2716.0,112.811776,203
3002,42224.0,2276.0,96.101824,203
3003,42909.0,1936.0,83.071824,203
3004,43600.0,1528.0,66.6208,203
3005,44328.0,1168.0,51.775104,203
3006,45071.0,690.0,31.09899,203
3007,45034.0,742.0,33.415228,204
3008,44326.0,1156.0,51.240856,204
3009,43606.0,1559.0,67.981754,204
3010,42915.0,1949.0,83.641335,204
3011,42248.0,2328.0,98.353344,204
3012,41541.0,2734.0,113.573094,204
3013,40837.0,3155.0,128.840735,204
3014,40157.0,3557.0,142.838449,204
3015,39499.0,3933.0,155.349567,204
3016,38848.0,4262.0,165.570176,204
3017,38218.0,4428.0,169.229304,204
3018,37591.0,4510.0,169.53541,204
3019,36981.0,4552.0,168.337512,204
3020,36378.0,4593.0,167.084154,204
3021,35804.0,4645.0,166.30958,204
3022,35249.0,4681.0,165.000569,204
3023,34714.0,4718.0,163.780652,204
3024,34192.0,4736.0,161.933312,204
3025,33683.0,4740.0,159.65742,204
3026,33182.0,4725.0,156.78495,204
3027,32711.0,4725.0,154.559475,204
3028,32243.000000000004,4744.0,152.960792,204
3029,31794.0,4766.0,151.530204,204
3030,31354.0,4789.0,150.154306,204
3031,30924.0,4811.0,148.775364,204
3032,30505.0,4808.0,146.66804,204
3033,30103.0,4796.0,144.373988,204
3034,29708.0,4797.0,142.509276,204
3035,29326.0,4798.0,140.706148,204
3036,28949.0,4807.0,139.157843,204
3037,28582.0,4814.0,137.593748,204
3038,28234.0,4836.0,136.539624,204
3039,27889.0,4837.0,134.899093,204
3040,27544.0,4841.0,133.340504,204
3041,27215.0,4837.0,131.638955,204
3042,26896.0,4828.0,129.853888,204
3043,26262.0,4838.0,127.055556,204
3044,25963.0,4856.0,126.076328,204
3045,25677.0,4863.0,124.867251,204
3046,25384.0,4861.0,123.391624,204
3047,24824.0,4863.0,120.719112,205
3048,25099.0,4854.0,121.830546,205
3049,25383.0,4848.0,123.056784,205
3050,25674.0,4853.0,124.595922,205
3051,25963.0,4864.0,126.284032,205
3052,26263.0,4858.0,127.585654,205
3053,26574.0,4856.0,129.043344,205
3054,27216.0,4834.0,131.562144,205
3055,27545.0,4822.0,132.82199,205
3056,28231.0,4821.0,136.101651,205
3057,28584.0,4820.0,137.77488,205
3058,28953.0,4821.0,139.582413,205
3059,29329.0,4824.0,141.483096,205
3060,29712.0,4817.0,143.122704,205
3061,30103.0,4797.0,144.404091,205
3062,30922.0,4768.0,147.436096,205
3063,31791.0,4770.0,151.64307,205
3064,32248.0,4772.0,153.887456,205
3065,32715.000000000004,4774.0,156.18141,205
3066,33190.0,4754.0,157.78526,205
3067,33686.0,4730.0,159.33478,205
3068,34193.0,4688.0,160.296784,205
3069,34716.0,4667.0,162.019572,205
3070,35255.0,4648.0,163.86524,205
3071,35811.0,4642.0,166.234662,205
3072,36988.0,4601.0,170.181788,205
3073,38221.0,4417.0,168.822157,205
3074,38853.0,4198.0,163.104894,205
3075,39498.0,3855.0,152.26479,205
3076,40150.0,3490.0,140.1235,205
3077,40837.0,3114.0,127.166418,205
3078,42244.0,2339.0,98.808716,205
3079,42913.0,1945.0,83.465785,205
3080,43602.0,1525.0,66.49305,205
3081,44310.0,1111.0,49.22841,205
3082,45069.0,684.0,30.827196,205
3083,46540.0,772.0,35.92888,205
3084,45121.0,866.0,39.074786,206
3085,44381.0,1299.0,57.650919,206
3086,43648.0,1678.0,73.241344,206
3087,42960.0,2084.0,89.52864,206
3088,42291.0,2566.0,108.518706,206
3089,41573.0,2939.0,122.183047,206
3090,40871.0,3358.0,137.244818,206
3091,40186.0,3683.0,148.005038,206
3092,38870.0,4406.0,171.26122,206
3093,38236.0,4553.0,174.088508,206
3094,37602.0,4641.0,174.510882,206
3095,37001.0,4710.0,174.27471,206
3096,36404.0,4758.0,173.210232,206
3097,35822.0,4762.0,170.584364,206
3098,34723.0,4767.0,165.524541,206
3099,34201.0,4788.0,163.754388,206
3100,33695.0,4823.0,162.510985,206
3101,33199.0,4861.0,161.380339,206
3102,32251.0,4877.0,157.288127,206
3103,31801.0,4877.0,155.093477,206
3104,30933.0,4869.0,150.612777,206
3105,30515.0,4884.0,149.03526,206
3106,30106.0,4903.0,147.609718,206
3107,29337.0,4924.0,144.455388,206
3108,28965.0,4929.0,142.768485,206
3109,27893.0,4914.0,137.066202,206
3110,27552.0,4925.0,135.6936,206
3111,27241.0,5233.0,142.552153,206
3112,26924.0,5241.0,141.108684,206
3113,26599.0,5251.0,139.671349,206
3114,26286.0,5247.0,137.922642,206
3115,25983.0,5241.0,136.176903,206
3116,25696.0,5242.0,134.698432,206
3117,25407.0,5249.0,133.361343,206
3118,25120.0,5246.0,131.77952,206
3119,24841.0,5256.0,130.564296,207
3120,25120.0,5260.0,132.1312,207
3121,25404.0,5253.0,133.447212,207
3122,25696.0,5254.0,135.006784,207
3123,25989.0,5236.0,136.078404,207
3124,26286.0,5235.0,137.60721,207
3125,26596.0,5224.0,138.937504,207
3126,26918.0,5223.0,140.592714,207
3127,27240.0,5228.0,142.41072,207
3128,27574.0,5242.0,144.542908,207
3129,27913.0,5245.0,146.403685,207
3130,28261.0,5230.0,147.80503,207
3131,28609.0,5217.0,149.253153,207
3132,29355.0,5190.0,152.35245,207
3133,30135.0,5202.0,156.76227,207
3134,30541.0,5204.0,158.935364,207
3135,30957.0,5208.0,161.224056,207
3136,31829.0,5158.0,164.173982,207
3137,32280.0,5152.0,166.30656,207
3138,32746.000000000004,5130.0,167.98698,207
3139,33223.0,5112.0,169.835976,207
3140,33720.0,5118.0,172.57896,207
3141,34230.0,5117.0,175.15491,207
3142,34763.0,5118.0,177.917034,207
3143,35300.0,5097.0,179.9241,207
3144,35854.0,5055.0,181.24197,207
3145,36436.0,5020.0,182.90872,207
3146,37028.0,4945.0,183.10346,207
3147,37639.0,4920.0,185.18388,207
3148,38275.0,4856.0,185.8634,207
3149,38915.0,4764.0,185.39106,207
3150,39574.0,4530.0,179.27022,207
3151,40241.0,4159.0,167.362319,207
3152,40921.0,3739.0,153.003619,207
3153,41625.0,3302.0,137.44575,207
3154,42338.0,2837.0,120.112906,207
3155,43760.0,1999.0,87.47624,207
3156,44477.0,1575.0,70.051275,207
3157,45983.0,629.0,28.923307,207
3158,45949.0,643.0,29.545207,208
3159,45205.0,1113.0,50.313165,208
3160,44484.0,1571.0,69.884364,208
3161,43765.0,2001.0,87.573765,208
3162,42337.0,2832.0,119.898384,208
3163,41621.0,3280.0,136.51688,208
3164,40921.0,3720.0,152.22612,208
3165,40238.0,4141.0,166.625558,208
3166,38918.0,4780.0,186.02804,208
3167,37639.0,4927.0,185.447353,208
3168,37028.0,4948.0,183.214544,208
3169,35850.0,5046.0,180.8991,208
3170,35293.0,5084.0,179.429612,208
3171,34758.0,5110.0,177.61338,208
3172,34232.0,5129.0,175.575928,208
3173,33722.0,5137.0,173.229914,208
3174,33224.0,5123.0,170.206552,208
3175,32275.0,5137.0,165.796675,208
3176,31825.0,5157.0,164.121525,208
3177,31389.0,5187.0,162.814743,208
3178,30958.0,5200.0,160.9816,208
3179,30539.0,5198.0,158.741722,208
3180,29734.0,5182.0,154.081588,208
3181,29353.0,5186.0,152.224658,208
3182,28985.0,5196.0,150.60606,208
3183,28611.0,5211.0,149.091921,208
3184,28261.0,5233.0,147.889813,208
3185,27917.0,5236.0,146.173412,208
3186,27571.0,5232.0,144.251472,208
3187,26919.0,5218.0,140.463342,208
3188,26597.0,5228.0,139.049116,208
3189,26286.0,5237.0,137.659782,208
3190,25987.0,5245.0,136.301815,208
3191,25697.0,5257.0,135.089129,208
3192,25405.0,5254.0,133.47787,208
3193,25117.0,5261.0,132.140537,208
3194,24843.0,5261.0,130.699023,209
3195,25123.0,5243.0,131.719889,209
3196,25406.0,5251.0,133.406906,209
3197,25985.0,5240.0,136.1614,209
3198,26291.0,5252.0,138.080332,209
3199,26603.0,5251.0,139.692353,209
3200,26923.0,5239.0,141.049597,209
3201,27570.0,5216.0,143.80512,209
3202,27915.0,5210.0,145.43715,209
3203,28262.0,5212.0,147.301544,209
3204,28616.0,5211.0,149.117976,209
3205,28985.0,5228.0,151.53358,209
3206,29354.0,5224.0,153.345296,209
3207,29739.0,5211.0,154.969929,209
3208,30138.0,5193.0,156.506634,209
3209,30542.0,5180.0,158.20756,209
3210,30956.0,5161.0,159.763916,209
3211,31384.0,5158.0,161.878672,209
3212,31823.0,5168.0,164.461264,209
3213,32284.0,5170.0,166.90828,209
3214,32753.0,5170.0,169.33301,209
3215,33232.0,5155.0,171.31096,209
3216,33725.0,5130.0,173.00925,209
3217,34231.0,5093.0,174.338483,209
3218,34757.0,5064.0,176.009448,209
3219,35295.0,5051.0,178.275045,209
3220,35853.0,5035.0,180.519855,209
3221,36433.0,5028.0,183.185124,209
3222,37030.0,5001.0,185.18703,209
3223,37643.0,4953.0,186.445779,209
3224,38279.0,4881.0,186.839799,209
3225,38917.0,4733.0,184.194161,209
3226,39572.0,4489.0,177.638708,209
3227,40234.0,4103.0,165.080102,209
3228,40922.0,3702.0,151.493244,209
3229,41625.0,3301.0,137.404125,209
3230,42342.0,2865.0,121.30983,209
3231,43082.0,2410.0,103.82762,209
3232,43767.0,1996.0,87.358932,209
3233,44476.0,1537.0,68.359612,209
3234,45207.0,1107.0,50.044149,209
3235,45987.0,632.0,29.063784,209
3236,45982.0,627.0,28.830714,210
3237,45205.0,1097.0,49.589885,210
3238,44475.0,1545.0,68.713875,210
3239,43766.0,1995.0,87.31317,210
3240,43084.0,2408.0,103.746272,210
3241,42345.0,2877.0,121.826565,210
3242,41626.0,3312.0,137.865312,210
3243,40922.0,3725.0,152.43445,210
3244,40243.0,4125.0,166.002375,210
3245,39572.0,4477.0,177.163844,210
3246,38912.0,4716.0,183.508992,210
3247,38272.0,4850.0,185.6192,210
3248,37641.0,4955.0,186.511155,210
3249,37033.0,5005.0,185.350165,210
3250,36439.0,5042.0,183.725438,210
3251,35855.0,5064.0,181.56972,210
3252,35296.0,5056.0,178.456576,210
3253,34755.0,5064.0,175.99932,210
3254,34228.0,5094.0,174.357432,210
3255,33724.0,5114.0,172.464536,210
3256,33232.0,5152.0,171.211264,210
3257,32748.0,5162.0,169.045176,210
3258,32283.0,5170.0,166.90311,210
3259,31829.0,5168.0,164.492272,210
3260,31386.0,5158.0,161.888988,210
3261,30955.0,5157.0,159.634935,210
3262,30538.0,5170.0,157.88146,210
3263,30133.0,5198.0,156.631334,210
3264,29741.0,5210.0,154.95061,210
3265,29358.0,5222.0,153.307476,210
3266,28982.0,5224.0,151.401968,210
3267,28611.0,5212.0,149.120532,210
3268,28263.0,5209.0,147.221967,210
3269,27915.0,5214.0,145.54881,210
3270,27573.0,5215.0,143.793195,210
3271,27242.0,5233.0,142.557386,210
3272,26923.0,5237.0,140.995751,210
3273,26602.0,5249.0,139.633898,210
3274,26293.0,5250.0,138.03825,210
3275,25987.0,5242.0,136.223854,210
3276,25696.0,5245.0,134.77552,210
3277,25405.0,5238.0,133.07139,210
3278,25125.0,5258.0,132.10725,210
3279,24847.0,5259.0,130.670373,213
3280,25123.0,5260.0,132.14698,213
3281,25409.0,5263.0,133.727567,213
3282,25701.0,5258.0,135.135858,213
3283,25989.0,5247.0,136.364283,213
3284,26289.0,5229.0,137.465181,213
3285,26922.0,5228.0,140.748216,213
3286,27242.0,5234.0,142.584628,213
3287,27576.0,5239.0,144.470664,213
3288,27920.0,5238.0,146.24496,213
3289,28262.0,5226.0,147.697212,213
3290,28616.0,5209.0,149.060744,213
3291,28983.0,5200.0,150.7116,213
3292,29355.0,5189.0,152.323095,213
3293,29737.0,5192.0,154.394504,213
3294,30136.0,5193.0,156.496248,213
3295,30544.0,5201.0,158.859344,213
3296,30962.0,5201.0,161.033362,213
3297,31828.0,5159.0,164.200652,213
3298,32280.0,5141.0,165.95148,213
3299,32748.0,5122.0,167.735256,213
3300,33726.0,5117.0,172.575942,213
3301,35301.0,5090.0,179.68209,213
3302,35861.0,5056.0,181.313216,213
3303,36439.0,5014.0,182.705146,213
3304,37027.0,4955.0,183.468785,213
3305,37635.0,4907.0,184.674945,213
3306,38275.0,4855.0,185.825125,213
3307,38924.0,4752.0,184.966848,213
3308,39579.0,4525.0,179.094975,213
3309,40240.0,4149.0,166.95576,213
3310,40922.0,3724.0,152.393528,213
3311,41630.0,3280.0,136.5464,213
3312,42343.0,2838.0,120.169434,213
3313,43080.0,2388.0,102.87504,213
3314,44476.0,1551.0,68.982276,213
3315,45208.0,1111.0,50.226088,213
3316,45986.0,623.0,28.649278,213
3317,45983.0,631.0,29.015273,214
3318,45207.0,1106.0,49.998942,214
3319,44480.0,1554.0,69.12192,214
3320,43765.0,1986.0,86.91729,214
3321,43081.0,2391.0,103.006671,214
3322,42336.0,2840.0,120.23424,214
3323,41625.0,3269.0,136.072125,214
3324,40239.0,4143.0,166.710177,214
3325,39575.0,4528.0,179.1956,214
3326,38920.0,4766.0,185.49272,214
3327,38281.0,4873.0,186.543313,214
3328,37647.0,4922.0,185.298534,214
3329,37028.0,4965.0,183.84402,214
3330,36431.0,5000.0,182.155,214
3331,35856.0,5035.0,180.53496,214
3332,34764.0,5120.0,177.99168,214
3333,34229.0,5129.0,175.560541,214
3334,32746.000000000004,5121.0,167.692266,214
3335,32279.000000000004,5140.0,165.91406,214
3336,31825.0,5157.0,164.121525,214
3337,31390.0,5189.0,162.88271,214
3338,30961.0,5200.0,160.9972,214
3339,30545.0,5205.0,158.986725,214
3340,30135.0,5201.0,156.732135,214
3341,29735.0,5186.0,154.20571,214
3342,29353.0,5184.0,152.165952,214
3343,28982.0,5200.0,150.7064,214
3344,28615.0,5216.0,149.25584,214
3345,27918.0,5232.0,146.066976,214
3346,27573.0,5227.0,144.124071,214
3347,27245.0,5227.0,142.409615,214
3348,26924.0,5220.0,140.54328,214
3349,26601.0,5226.0,139.016826,214
3350,26291.0,5233.0,137.580803,214
3351,25990.0,5247.0,136.36953,214
3352,25702.0,5258.0,135.141116,214
3353,25406.0,5267.0,133.813402,214
3354,25125.0,5253.0,131.981625,214
3355,24575.0,5256.0,129.1662,215
3356,25125.0,5249.0,131.881125,215
3357,25405.0,5246.0,133.27463,215
3358,25697.0,5242.0,134.703674,215
3359,25990.0,5250.0,136.4475,215
3360,26296.0,5251.0,138.080296,215
3361,26605.0,5250.0,139.67625,215
3362,26925.0,5238.0,141.03315,215
3363,27241.0,5223.0,142.279743,215
3364,27574.0,5217.0,143.853558,215
3365,27916.0,5211.0,145.470276,215
3366,28263.0,5212.0,147.306756,215
3367,28616.0,5216.0,149.261056,215
3368,28985.0,5221.0,151.330685,215
3369,29358.0,5226.0,153.424908,215
3370,29744.0,5217.0,155.174448,215
3371,30142.0,5189.0,156.406838,215
3372,30541.0,5176.0,158.080216,215
3373,30958.0,5155.0,159.58849,215
3374,31388.0,5163.0,162.056244,215
3375,31830.0,5166.0,164.43378,215
3376,32285.0,5162.0,166.65517,215
3377,32752.000000000004,5173.0,169.426096,215
3378,33231.0,5152.0,171.206112,215
3379,33722.0,5128.0,172.926416,215
3380,34232.0,5097.0,174.480504,215
3381,34762.0,5064.0,176.034768,215
3382,35295.0,5049.0,178.204455,215
3383,35859.0,5041.0,180.765219,215
3384,36439.0,5039.0,183.616121,215
3385,37035.0,5007.0,185.434245,215
3386,38282.0,4889.0,187.160698,215
3387,39575.0,4523.0,178.997725,215
3388,40247.0,4157.0,167.306779,215
3389,40934.0,3748.0,153.420632,215
3390,41629.0,3301.0,137.417329,215
3391,42346.0,2869.0,121.490674,215
3392,43084.0,2422.0,104.349448,215
3393,43765.0,1992.0,87.17988,215
3394,45204.0,1096.0,49.543584,215
3395,45986.0,630.0,28.97118,215
3396,45984.0,629.0,28.923936,216
3397,45203.0,1094.0,49.452082,216
3398,44475.0,1544.0,68.6694,216
3399,43765.0,1980.0,86.6547,216
3400,43083.0,2416.0,104.088528,216
3401,42343.0,2875.0,121.736125,216
3402,41629.0,3309.0,137.750361,216
3403,40925.0,3725.0,152.445625,216
3404,40241.0,4119.0,165.752679,216
3405,38911.0,4720.0,183.65992,216
3406,38272.0,4852.0,185.695744,216
3407,37641.0,4941.0,185.984181,216
3408,37037.0,5006.0,185.407222,216
3409,36439.0,5058.0,184.308462,216
3410,35855.0,5055.0,181.247025,216
3411,35294.0,5051.0,178.269994,216
3412,34758.0,5069.0,176.188302,216
3413,34229.0,5087.0,174.122923,216
3414,33723.0,5115.0,172.493145,216
3415,33228.0,5149.0,171.090972,216
3416,32746.000000000004,5161.0,169.002106,216
3417,32285.0,5177.0,167.139445,216
3418,31831.0,5167.0,164.470777,216
3419,31388.0,5155.0,161.80514,216
3420,30956.0,5156.0,159.609136,216
3421,31028.0,12444.0,386.112432,217
3422,30620.0,12496.0,382.62752,217
3423,29818.0,12541.0,373.947538,217
3424,29425.0,12544.0,369.1072,217
3425,28689.0,12507.0,358.813323,217
3426,28328.0,12515.0,354.52492,217
3427,27980.0,12525.0,350.4495,217
3428,27633.0,12548.0,346.738884,217
3429,27304.0,12568.0,343.156672,217
3430,26985.0,12598.0,339.95703,217
3431,26666.0,12589.0,335.698274,217
3432,26350.0,12559.0,330.92965,217
3433,26038.0,12569.0,327.271622,217
3434,25747.0,12563.0,323.459561,217
3435,25457.0,12575.0,320.121775,217
3436,25181.0,12593.0,317.104333,217
3437,24897.0,12588.0,313.403436,218
3438,25180.0,12590.0,317.0162,218
3439,25455.0,12595.0,320.605725,218
3440,25747.0,12598.0,324.360706,218
3441,26042.0,12586.0,327.764612,218
3442,26353.0,12563.0,331.072739,218
3443,26663.0,12547.0,334.540661,218
3444,26976.0,12543.0,338.359968,218
3445,27299.0,12544.0,342.438656,218
3446,27641.0,12536.0,346.507576,218
3447,27990.0,12561.0,351.58239,218
3448,28337.0,12574.0,356.309438,218
3449,28689.0,12561.0,360.362529,218
3450,29051.0,12536.0,364.183336,218
3451,29427.0,12490.0,367.54323,218
3452,29814.0,12476.0,371.959464,218
3453,30620.0,12486.0,382.32132,218
3454,31039.0,12498.0,387.925422,218
3455,31920.0,12502.0,399.06384,218
3456,32375.0,12475.0,403.878125,218
3457,32837.0,12430.0,408.16391,218
3458,33810.0,12376.0,418.43256,218
3459,34327.0,12383.0,425.071241,218
3460,35403.0,12428.0,439.988484,218
3461,35965.0,12412.0,446.39758,218
3462,36544.0,12372.0,452.122368,218
3463,37148.0,12309.0,457.254732,218
3464,37766.0,12241.0,462.293606,218
3465,38397.0,12189.0,468.021033,218
3466,39048.0,12200.0,476.3856,218
3467,39730.0,12185.0,484.11005,218
3468,40449.0,12181.0,492.709269,218
3469,41195.0,12170.0,501.34315,218
3470,41943.0,12134.0,508.936362,218
3471,45203.0,11566.0,522.817898,218
3472,46081.0,11202.0,516.199362,218
3473,46942.0,10482.0,492.046044,218
3474,47801.0,9478.0,453.057878,218
3475,48668.0,8415.0,409.54122,218
3476,49551.0,7303.0,361.870953,218
3477,50461.0,6202.0,312.959122,218
3478,51387.0,5053.0,259.658511,218
3479,52336.0,3896.0,203.901056,218
3480,53318.0,2725.0,145.29155,218
3481,54158.0,1724.0,93.368392,218
3482,54990.0,700.0,38.493,218
3483,55227.0,422.0,23.305794,218
3484,54157.0,1720.0,93.15004,219
3485,53323.0,2740.0,146.10502,219
3486,52349.0,3925.0,205.469825,219
3487,51397.0,5080.0,261.09676,219
3488,50457.0,6213.0,313.489341,219
3489,47790.0,9403.0,449.36937,219
3490,46949.0,10428.0,489.584172,219
3491,46084.0,11295.0,520.51878,219
3492,44335.0,11839.0,524.882065,219
3493,42708.0,11947.0,510.232476,219
3494,41927.0,12031.0,504.423737,219
3495,41170.0,12110.0,498.5687,219
3496,40442.0,12196.0,493.230632,219
3497,39747.0,12256.0,487.139232,219
3498,39128.0,12870.0,503.57736,219
3499,38464.0,12879.0,495.377856,219
3500,37813.0,12851.0,485.934863,219
3501,37188.0,12844.0,477.642672,219
3502,36590.0,12879.0,471.24261,219
3503,36011.0,12920.0,465.26212,219
3504,35460.0,12998.0,460.90908,219
3505,34912.0,13035.0,455.07792,219
3506,33365.0,12964.0,432.54386,219
3507,32881.0,12989.0,427.091309,219
3508,32409.0,13042.0,422.678178,219
3509,31511.0,13095.0,412.636545,219
3510,31087.0,13105.0,407.395135,219
3511,29846.0,13067.0,389.997682,219
3512,29455.0,13079.0,385.241945,219
3513,29093.0,13107.0,381.321951,219
3514,28723.0,13141.0,377.448943,219
3515,28370.0,13168.0,373.57616,219
3516,28016.0,13160.0,368.69056,219
3517,27668.0,13140.0,363.55752,219
3518,27333.0,13124.0,358.718292,219
3519,26694.0,13133.0,350.572302,219
3520,26384.0,13163.0,347.292592,219
3521,26074.0,13183.0,343.733542,219
3522,25776.0,13189.0,339.959664,219
3523,25486.0,13186.0,336.058396,219
3524,25203.0,13179.0,332.150337,219
3525,24922.0,13196.0,328.870712,220
3526,25202.0,13184.0,332.263168,220
3527,25776.0,13160.0,339.21216,220
3528,26066.0,13160.0,343.02856,220
3529,26379.0,13162.0,347.200398,220
3530,26694.0,13170.0,351.55998,220
3531,27016.0,13176.0,355.962816,220
3532,27338.0,13173.0,360.123474,220
3533,27666.0,13138.0,363.475908,220
3534,28010.0,13111.0,367.23911,220
3535,28362.0,13102.0,371.598924,220
3536,28716.0,13097.0,376.093452,220
3537,29091.0,13110.0,381.38301,220
3538,29464.0,13134.0,386.980176,220
3539,29847.0,13127.0,391.801569,220
3540,30257.0,13128.0,397.213896,220
3541,30662.0,13091.0,401.396242,220
3542,31081.0,13067.0,406.135427,220
3543,31507.0,13028.0,410.473196,220
3544,31943.0,13019.0,415.865917,220
