,voltage,current,duty
1137,32688.0,3333.0,523
1138,33772.0,3242.0,474
1139,32632.0,3324.0,517
1140,33028.0,3301.0,525
1141,33570.0,3258.0,517
1142,34230.0,3141.0,507
1143,33973.0,3176.0,500
1144,31045.0,3405.0,517
1145,34087.0,3211.0,469
1146,32223.0,3416.0,511
1147,33905.0,3241.0,512
1148,33702.0,3274.0,509
1149,33827.0,3263.0,513
1150,32341.0,3404.0,496
1151,32293.0,3399.0,506
1152,32586.0,3382.0,512
1153,33638.0,3279.0,496
1154,31352.0,3455.0,517
1155,32287.0,3420.0,516
1156,33565.0,3296.0,494
1157,33649.0,3287.0,491
1158,33450.0,3327.0,486
1159,32722.0,3388.0,493
1160,31972.0,3425.0,502
1161,33175.0,3335.0,523
1162,33368.0,3319.0,520
1163,33699.0,3291.0,491
1164,32459.0,3390.0,507
1165,32606.0,3421.0,512
1166,32528.0,3391.0,513
1167,33240.0,3325.0,502
1168,33635.0,3285.0,496
1169,32357.0,3517.0,516
1170,34410.0,3276.0,485
1171,33111.0,3460.0,497
1172,32036.0,3532.0,509
1173,32373.0,3526.0,511
1174,34408.0,3275.0,505
1175,33729.0,3400.0,493
1176,32424.0,3515.0,511
1177,34680.0,3209.0,501
1178,34016.0,3363.0,491
1179,33049.0,3459.0,499
1180,32171.0,3533.0,511
1181,32546.0,3511.0,509
1182,34351.0,3283.0,505
1183,33397.0,3427.0,496
1184,32173.0,3520.0,508
1185,32294.0,3525.0,511
1186,34146.0,3322.0,469
1187,32613.0,3492.0,494
1188,32477.0,3506.0,506
1189,32236.0,3525.0,508
1190,33274.0,3441.0,519
1191,33063.0,3459.0,522
1192,34014.0,3361.0,502
1193,33736.0,3400.0,515
1194,33890.0,3541.0,513
1195,34187.0,3510.0,509
1196,34046.0,3537.0,511
1197,34621.0,3447.0,500
1198,34754.0,3397.0,501
1199,33707.0,3561.0,489
1200,32841.0,3646.0,510
1201,34469.0,3471.0,494
1202,32144.0,3669.0,500
1203,32828.0,3637.0,504
1204,33421.0,3597.0,506
1205,34957.0,3339.0,498
1206,34512.0,3436.0,496
1207,33541.0,3566.0,494
1208,32516.0,3659.0,509
1209,32511.0,3666.0,509
1210,33758.0,3562.0,495
1211,32911.0,3635.0,508
1212,33045.0,3607.0,506
1213,32314.0,3659.0,517
1214,33039.0,3619.0,507
1215,32824.0,3635.0,508
1216,34115.0,3495.0,492
1217,33901.0,3531.0,489
1218,34075.0,3449.0,510
1219,34229.0,3454.0,483
1220,33341.0,3528.0,498
1221,32237.0,3608.0,505
1222,33085.0,3572.0,516
1223,33479.0,3527.0,513
1224,33960.0,3457.0,497
1225,32684.0,3576.0,497
1226,32186.0,3625.0,511
1227,35176.0,3124.0,494
1228,34503.0,3376.0,496
1229,33882.0,3489.0,484
1230,33816.0,3497.0,483
1231,33832.0,3485.0,488
1232,32958.0,3560.0,508
1233,34014.0,3466.0,486
1234,32880.0,3574.0,500
1235,33212.0,3547.0,503
1236,34394.0,3404.0,492
1237,33146.0,3554.0,484
1238,33219.0,3558.0,483
1239,32966.0,3579.0,487
1240,32893.0,3569.0,513
1241,33266.0,3533.0,514
1242,34037.0,3472.0,486
1243,34536.0,3367.0,497
1244,34506.0,3349.0,504
1245,33270.0,3523.0,495
1246,32444.0,3602.0,506
1247,32449.0,3601.0,503
1248,33351.0,3522.0,512
1249,33961.0,3461.0,505
1250,34016.0,3472.0,511
1251,33889.0,3480.0,513
1252,34377.0,3420.0,486
1253,33132.0,3540.0,504
1254,33838.0,3490.0,481
1255,32757.0,3574.0,494
1256,32623.0,3573.0,495
1257,32617.0,3579.0,506
1258,32245.0,3615.0,509
1259,35039.0,3151.0,496
1260,34093.0,3437.0,491
1261,32619.0,3580.0,507
1262,32627.0,3592.0,511
1263,34012.0,3450.0,489
1264,33273.0,3527.0,498
1265,34337.0,3332.0,496
1266,34301.0,3358.0,487
1267,33270.0,3463.0,493
1268,32817.0,3506.0,489
1269,32734.0,3497.0,515
1270,33612.0,3434.0,517
1271,33275.0,3463.0,482
1272,32866.0,3505.0,488
1273,32673.0,3507.0,510
1274,33522.0,3427.0,501
1275,34146.0,3351.0,496
1276,34422.0,3294.0,505
1277,34215.0,3340.0,498
1278,31546.0,3561.0,510
1279,32358.0,3534.0,507
1280,34487.0,3270.0,504
1281,34204.0,3324.0,501
1282,33142.0,3481.0,484
1283,33066.0,3489.0,485
1284,32877.0,3503.0,489
1285,32542.0,3509.0,533
1286,33720.0,3419.0,515
1287,33721.0,3417.0,484
1288,32804.0,3505.0,491
1289,32679.0,3506.0,531
1290,34167.0,3392.0,469
1291,33081.0,3512.0,505
1292,32939.0,3511.0,507
1293,32748.0,3525.0,509
1294,32931.0,3521.0,509
1295,32562.0,3550.0,511
1296,33810.0,3426.0,491
1297,33947.0,3406.0,488
1298,33414.0,3483.0,483
1299,32747.0,3535.0,492
1300,32734.0,3523.0,515
1301,33739.0,3429.0,506
1302,33263.0,3493.0,522
1303,34072.0,3390.0,504
1304,32635.0,3530.0,498
1305,33867.0,3407.0,498
1306,33737.0,3438.0,488
1307,32616.0,3537.0,497
1308,32679.0,3522.0,491
1309,32606.0,3520.0,492
1310,32483.0,3548.0,513
1311,34561.0,3268.0,503
1312,34146.0,3364.0,498
1313,33012.0,3508.0,486
1314,32954.0,3524.0,487
1315,32877.0,3526.0,488
1316,32948.0,3506.0,503
1317,33546.0,3460.0,498
1318,33399.0,3466.0,500
1319,32170.0,3558.0,519
1320,32561.0,3544.0,513
1321,32181.0,3573.0,509
1322,33745.0,3447.0,515
1323,34005.0,3392.0,488
1324,33058.0,3503.0,493
1325,32407.0,3554.0,505
1326,32748.0,3541.0,510
1327,33090.0,3500.0,506
1328,33589.0,3458.0,489
1329,34080.0,3409.0,510
1330,32698.0,3545.0,493
1331,33872.0,3423.0,513
1332,33877.0,3430.0,513
1333,33535.0,3474.0,483
1334,33013.0,3523.0,487
1335,32887.0,3518.0,501
1336,32563.0,3544.0,503
1337,32241.0,3678.0,506
1338,32784.0,3654.0,506
1339,34163.0,3502.0,489
1340,32843.0,3636.0,507
1341,34992.0,3306.0,497
1342,34735.0,3404.0,498
1343,34588.0,3422.0,499
1344,33819.0,3553.0,488
1345,32836.0,3648.0,505
1346,33025.0,3628.0,506
1347,34812.0,3380.0,480
1348,34317.0,3485.0,487
1349,33844.0,3556.0,494
1350,33357.0,3611.0,501
1351,35214.0,3205.0,494
1352,34391.0,3463.0,494
1353,33689.0,3570.0,483
1354,33504.0,3599.0,480
1355,32911.0,3641.0,489
1356,33283.0,3598.0,508
1357,33627.0,3574.0,514
1358,34095.0,3524.0,510
1359,34615.0,3435.0,503
1360,33795.0,3348.0,509
1361,33513.0,3379.0,517
1362,33867.0,3349.0,488
1363,32660.0,3459.0,491
1364,32858.0,3432.0,504
1365,32159.0,3483.0,509
1366,32277.0,3479.0,508
1367,34960.0,3004.0,496
1368,34057.0,3302.0,495
1369,32016.0,3485.0,507
1370,32212.0,3485.0,511
1371,34399.0,3235.0,505
1372,32152.0,3473.0,499
1373,32093.0,3483.0,509
1374,32604.0,3465.0,512
1375,35310.0,2812.0,490
1376,35091.0,2955.0,494
1377,33994.0,3326.0,492
1378,32850.0,3471.0,508
1379,35111.0,2883.0,473
1380,33864.0,3329.0,493
1381,33037.0,3420.0,502
1382,34542.0,3463.0,504
1383,34688.0,3424.0,502
1384,34304.0,3503.0,494
1385,33239.0,3637.0,483
1386,33238.0,3645.0,483
1387,33096.0,3637.0,493
1388,33987.0,3550.0,512
1389,33968.0,3553.0,512
1390,33501.0,3623.0,482
1391,33189.0,3638.0,491
1392,33165.0,3637.0,494
1393,32597.0,3687.0,504
1394,32727.0,3718.0,518
1395,33984.0,3608.0,512
1396,33840.0,3606.0,507
1397,34114.0,3583.0,510
1398,34278.0,3571.0,488
1399,32920.0,3712.0,509
1400,33308.0,3673.0,507
1401,33231.0,3668.0,508
1402,33495.0,3653.0,519
1403,34412.0,3549.0,490
1404,35110.0,3328.0,496
1405,34176.0,3566.0,491
1406,32449.0,3726.0,505
1407,33447.0,3706.0,520
1408,32468.0,3771.0,515
1409,32394.0,3781.0,516
1410,33709.0,3671.0,496
1411,34047.0,3632.0,491
1412,32724.0,3763.0,506
1413,34416.0,3577.0,490
1414,34393.0,3575.0,487
1415,32016.0,3787.0,505
1416,32591.0,3769.0,506
1417,34769.0,3520.0,501
1418,34424.0,3596.0,486
1419,33383.0,3703.0,481
1420,33176.0,3730.0,484
1421,32972.0,3736.0,513
1422,34408.0,3595.0,466
1423,33514.0,3702.0,479
1424,33367.0,3706.0,485
1425,33851.0,3659.0,514
1426,33938.0,3642.0,511
1427,34497.0,3588.0,489
1428,32615.0,3772.0,504
1429,34337.0,3591.0,467
1430,32990.0,3732.0,527
1431,34269.0,3600.0,508
1432,34627.0,3539.0,502
1433,34763.0,3507.0,501
1434,34335.0,3582.0,493
1435,33638.0,3682.0,484
1436,32792.0,3762.0,505
1437,34853.0,3512.0,493
1438,32728.0,3741.0,491
1439,33127.0,3737.0,505
1440,34200.0,3599.0,489
1441,34551.0,3545.0,484
1442,34838.0,3495.0,500
1443,34628.0,3582.0,483
1444,31962.0,3811.0,509
1445,34412.0,3586.0,466
1446,33064.0,3731.0,526
1447,34362.0,3605.0,487
1448,34832.0,3499.0,496
1449,34763.0,3507.0,499
1450,33180.0,3716.0,504
1451,35846.0,2936.0,484
1452,34558.0,3585.0,483
1453,31974.0,3798.0,503
1454,33791.0,3667.0,515
1455,34207.0,3629.0,509
1456,33314.0,3725.0,483
1457,33239.0,3720.0,495
1458,33986.0,3646.0,512
1459,34277.0,3618.0,508
1460,32978.0,3746.0,487
1461,32986.0,3740.0,513
1462,33574.0,3686.0,517
1463,34143.0,3640.0,510
1464,33448.0,3717.0,480
1465,33105.0,3724.0,498
1466,33100.0,3725.0,498
1467,32339.0,3780.0,504
1468,33387.0,3719.0,515
1469,34627.0,3568.0,463
1470,33245.0,3722.0,483
1471,34616.0,3575.0,503
1472,34413.0,3586.0,486
1473,32716.0,3759.0,511
1474,32921.0,3759.0,506
1475,34431.0,3584.0,489
1476,33307.0,3717.0,487
1477,33302.0,3729.0,482
1478,33388.0,3717.0,481
1479,33125.0,3716.0,493
1480,33111.0,3707.0,505
1481,34250.0,3598.0,508
1482,32722.0,3756.0,491
1483,32844.0,3731.0,501
1484,32321.0,3760.0,500
1485,32475.0,3770.0,507
1486,32680.0,3761.0,505
1487,34278.0,3587.0,495
1488,31773.0,3792.0,506
1489,35685.0,2955.0,486
1490,31765.0,3803.0,508
1491,35616.0,3068.0,488
1492,31727.0,3813.0,507
1493,35625.0,3081.0,488
1494,34483.0,3593.0,487
1495,32974.0,3745.0,503
1496,32789.0,3757.0,501
1497,33116.0,3794.0,505
1498,34261.0,3622.0,488
1499,34404.0,3598.0,486
1500,33178.0,3719.0,505
1501,34201.0,3640.0,484
1502,33856.0,3656.0,483
1503,32845.0,3745.0,489
1504,33109.0,3703.0,514
1505,33908.0,3640.0,512
1506,34202.0,3610.0,482
1507,32992.0,3735.0,490
1508,32857.0,3731.0,529
1509,34176.0,3594.0,469
1510,32995.0,3740.0,487
1511,34280.0,3596.0,508
1512,34682.0,3499.0,502
1513,33917.0,3636.0,490
1514,34631.0,3221.0,502
1515,34437.0,3288.0,498
1516,34208.0,3314.0,501
1517,33182.0,3451.0,499
1518,32168.0,3529.0,509
1519,32165.0,3533.0,509
1520,33132.0,3453.0,519
1521,33658.0,3407.0,513
1522,32613.0,3506.0,492
1523,33794.0,3399.0,514
1524,33665.0,3401.0,510
1525,33124.0,3458.0,520
1526,32362.0,3542.0,516
1527,33593.0,3448.0,497
1528,33059.0,3498.0,505
1529,33620.0,3460.0,517
1530,34281.0,3363.0,507
1531,34142.0,3361.0,479
1532,33198.0,3478.0,487
1533,32742.0,3529.0,511
1534,33657.0,3444.0,505
1535,33468.0,3452.0,519
1536,34148.0,3371.0,509
1537,34498.0,3308.0,504
1538,34495.0,3301.0,504
1539,32314.0,3643.0,498
1540,32322.0,3648.0,504
1541,32580.0,3645.0,508
1542,34996.0,3242.0,497
1543,34154.0,3474.0,493
1544,32686.0,3627.0,504
1545,32514.0,3651.0,509
1546,34390.0,3445.0,492
1547,34311.0,3449.0,494
1548,33094.0,3603.0,485
1549,32874.0,3622.0,521
1550,33561.0,3563.0,516
1551,33417.0,3567.0,514
1552,33609.0,3546.0,508
1553,33823.0,3552.0,474
1554,32980.0,3616.0,489
1555,32883.0,3609.0,528
1556,34107.0,3502.0,510
1557,33759.0,3552.0,495
1558,32971.0,3620.0,507
1559,32691.0,3620.0,491
1560,32502.0,3631.0,494
1561,32184.0,3664.0,507
1562,33035.0,3629.0,510
1563,35417.0,2996.0,490
1564,33957.0,3523.0,490
1565,32774.0,3646.0,510
1566,34104.0,3516.0,486
1567,33216.0,3609.0,492
1568,33154.0,3610.0,495
1569,33039.0,3631.0,522
1570,34309.0,3487.0,495
1571,34864.0,3319.0,499
1572,34100.0,3502.0,493
1573,33158.0,3616.0,484
1574,32967.0,3642.0,487
1575,32895.0,3636.0,488
1576,34223.0,3488.0,508
1577,33966.0,3542.0,489
1578,33349.0,3608.0,507
1579,32976.0,3634.0,506
1580,34102.0,3509.0,490
1581,32765.0,3650.0,508
1582,32591.0,3668.0,508
1583,33971.0,3545.0,492
1584,32712.0,3657.0,511
1585,32975.0,3628.0,507
1586,32794.0,3798.0,500
1587,32668.0,3824.0,506
1588,33799.0,3739.0,507
1589,33405.0,3761.0,509
1590,33472.0,3757.0,514
1591,34059.0,3699.0,511
1592,34784.0,3584.0,491
1593,34632.0,3604.0,491
1594,34435.0,3643.0,485
1595,32469.0,3823.0,503
1596,32532.0,3836.0,503
1597,34573.0,3620.0,504
1598,33222.0,3589.0,516
1599,34095.0,3499.0,508
1600,34240.0,3478.0,508
1601,34440.0,3419.0,500
1602,33494.0,3571.0,491
1603,32954.0,3615.0,491
1604,32514.0,3654.0,501
1605,35281.0,3054.0,492
1606,32187.0,3659.0,499
1607,33083.0,3613.0,507
1608,34088.0,3502.0,510
1609,34085.0,3484.0,490
1610,34156.0,3435.0,489
1611,32946.0,3587.0,507
1612,34224.0,3429.0,508
1613,34777.0,3257.0,500
1614,32936.0,3581.0,490
1615,32695.0,3612.0,531
1616,34086.0,3462.0,491
1617,32125.0,3632.0,504
1618,35412.0,2884.0,489
1619,33350.0,3560.0,481
1620,30909.0,3897.0,521
1621,33455.0,3744.0,515
1622,33850.0,3704.0,510
1623,34126.0,3680.0,482
1624,33268.0,3777.0,487
1625,33183.0,3767.0,506
1626,33858.0,3710.0,482
1627,33507.0,3751.0,483
1628,33207.0,3783.0,484
1629,33000.0,3786.0,497
1630,35106.0,3400.0,496
1631,34480.0,3616.0,490
1632,34358.0,3643.0,488
1633,34487.0,3624.0,489
1634,33112.0,3779.0,524
1635,34480.0,3644.0,487
1636,35262.0,3387.0,494
1637,34431.0,3645.0,487
1638,33588.0,3744.0,484
1639,33467.0,3769.0,506
1640,35726.0,3101.0,487
1641,34438.0,3640.0,488
1642,34189.0,3671.0,485
1643,32924.0,3805.0,502
1644,31247.0,58.0,504
1645,31242.0,39.0,464
1646,31248.0,41.0,424
1647,31008.0,44.0,452
1648,31009.0,47.0,512
1649,27583.0,1029.0,612
1650,27276.0,1054.0,606
1651,25463.0,1115.0,633
1652,26686.0,1094.0,632
1653,25831.0,1118.0,613
1654,27130.0,1070.0,613
1655,26397.0,1102.0,607
1656,26519.0,1104.0,636
1657,25198.0,1132.0,636
1658,27095.0,1077.0,609
1659,26829.0,1093.0,626
1660,27187.0,1078.0,596
1661,25702.0,1130.0,630
1662,26832.0,1085.0,612
1663,26096.0,1116.0,646
1664,26115.0,1121.0,606
1665,26115.0,1119.0,617
1666,25860.0,1122.0,633
1667,26783.0,1098.0,630
1668,26959.0,1093.0,600
1669,26219.0,1114.0,610
1670,26106.0,1113.0,632
1671,25657.0,1126.0,626
1672,25995.0,1123.0,629
1673,26408.0,1118.0,609
1674,27405.0,1065.0,596
1675,26184.0,1112.0,624
1676,26341.0,1110.0,620
1677,26473.0,1114.0,623
1678,27994.0,984.0,603
1679,26100.0,1119.0,606
1680,26528.0,1109.0,622
1681,27409.0,1076.0,598
1682,26738.0,1103.0,610
1683,26653.0,1103.0,606
1684,27414.0,1071.0,592
1685,26030.0,1128.0,627
1686,26400.0,1116.0,612
1687,27137.0,1082.0,607
1688,27127.0,1081.0,600
1689,26348.0,1123.0,625
1690,27910.0,1009.0,605
1691,26991.0,1092.0,605
1692,30666.0,3874.0,525
1693,34131.0,3674.0,510
1694,33184.0,3778.0,484
1695,33066.0,3771.0,512
1696,33725.0,3726.0,516
1697,33788.0,3715.0,512
1698,34697.0,3587.0,487
1699,34626.0,3581.0,493
1700,33938.0,3690.0,490
1701,33185.0,3770.0,498
1702,32734.0,3806.0,501
1703,35132.0,3467.0,496
1704,33921.0,3688.0,491
1705,32781.0,4034.0,500
1706,33033.0,4021.0,498
1707,34409.0,3889.0,502
1708,33442.0,3989.0,501
1709,34837.0,3818.0,481
1710,32132.0,4050.0,521
1711,36143.0,3207.0,462
1712,35048.0,3784.0,478
1713,34895.0,3796.0,488
1714,34330.0,3895.0,483
1715,32915.0,4020.0,495
1716,33042.0,4013.0,499
1717,34264.0,3891.0,504
1718,33833.0,3931.0,515
1719,34603.0,3844.0,482
1720,33711.0,3963.0,477
1721,33433.0,3971.0,489
1722,34044.0,3916.0,499
1723,33571.0,3967.0,479
1724,33445.0,3980.0,481
1725,33365.0,3973.0,495
1726,34046.0,3908.0,512
1727,34338.0,3891.0,468
1728,33367.0,3993.0,482
1729,33366.0,3975.0,522
1730,34764.0,3827.0,502
1731,34824.0,3818.0,491
1732,34905.0,3808.0,488
1733,35466.0,3622.0,492
1734,34677.0,3830.0,484
1735,33758.0,3949.0,476
1736,33507.0,3996.0,480
1737,33644.0,3956.0,491
1738,33982.0,3930.0,513
1739,34387.0,3882.0,507
1740,35257.0,3714.0,494
1741,34680.0,3821.0,488
1742,34661.0,3815.0,484
1743,33442.0,3976.0,521
1744,33295.0,3975.0,503
1745,34525.0,3855.0,485
1746,35262.0,3684.0,495
1747,34764.0,3808.0,485
1748,34530.0,3856.0,477
1749,33906.0,3943.0,510
1750,34270.0,3920.0,509
1751,34041.0,3913.0,512
1752,34388.0,3877.0,506
1753,34488.0,3876.0,466
1754,33500.0,3978.0,480
1755,33508.0,3968.0,494
1756,34265.0,3910.0,509
1757,34324.0,3895.0,508
1758,34674.0,3849.0,463
1759,33366.0,3976.0,522
1760,34529.0,3847.0,485
1761,33102.0,3678.0,508
1762,34102.0,3593.0,482
1763,33236.0,3688.0,485
1764,33108.0,3683.0,496
1765,33168.0,3677.0,495
1766,32576.0,3730.0,506
1767,32669.0,3730.0,507
1768,32912.0,3700.0,490
1769,33043.0,3692.0,492
1770,32967.0,3701.0,511
1771,31724.0,3776.0,508
1772,32204.0,3754.0,519
1773,34604.0,3518.0,483
1774,34610.0,3504.0,498
1775,32849.0,3711.0,503
1776,32841.0,3717.0,504
1777,35443.0,3178.0,491
1778,34401.0,3545.0,490
1779,33175.0,3690.0,484
1780,32913.0,3717.0,507
1781,34623.0,3519.0,489
1782,33517.0,3655.0,498
1783,32255.0,3739.0,503
1784,32649.0,3728.0,503
1785,32791.0,3726.0,505
1786,34954.0,3421.0,498
1787,33714.0,3629.0,491
1788,32702.0,3726.0,510
1789,34631.0,3526.0,488
1790,33183.0,3680.0,524
1791,33639.0,3640.0,513
1792,33445.0,3669.0,484
1793,33255.0,3694.0,483
1794,33249.0,3681.0,490
1795,34100.0,3587.0,510
1796,32905.0,3710.0,488
1797,32648.0,3731.0,499
1798,35405.0,3111.0,491
1799,32205.0,3755.0,505
1800,33180.0,3673.0,504
1801,33289.0,3680.0,502
1802,33915.0,3629.0,513
1803,34538.0,3533.0,464
1804,33030.0,3690.0,486
1805,34370.0,3533.0,506
1806,34978.0,3426.0,498
1807,34618.0,3520.0,488
1808,33028.0,3687.0,486
1809,34394.0,3537.0,506
1810,34548.0,3522.0,504
1811,32512.0,3725.0,494
1812,32770.0,3702.0,500
1813,32386.0,3727.0,502
1814,32405.0,3746.0,508
1815,34609.0,3498.0,503
1816,34542.0,3505.0,501
1817,33851.0,3632.0,477
1818,33113.0,3706.0,485
1819,33053.0,3703.0,495
1820,33170.0,3675.0,495
1821,32014.0,3790.0,505
1822,32840.0,3752.0,506
1823,34485.0,3581.0,487
1824,33036.0,3729.0,526
1825,34265.0,3618.0,468
1826,33113.0,3738.0,485
1827,33038.0,3734.0,526
1828,34556.0,3559.0,504
1829,34969.0,3456.0,478
1830,32905.0,3744.0,508
1831,33006.0,3550.0,506
1832,32948.0,3547.0,493
1833,32947.0,3542.0,498
1834,32621.0,3572.0,507
1835,32558.0,3584.0,508
1836,34702.0,3283.0,501
1837,33882.0,3448.0,492
1838,32618.0,3571.0,511
1839,32681.0,3569.0,509
1840,34155.0,3414.0,492
1841,33386.0,3505.0,491
1842,32678.0,3568.0,500
1843,32183.0,3610.0,511
1844,34428.0,3367.0,505
1845,33794.0,3460.0,491
1846,32673.0,3577.0,510
1847,32502.0,3588.0,510
1848,34774.0,3267.0,500
1849,33604.0,3482.0,493
1850,32169.0,3597.0,509
1851,32559.0,3581.0,510
1852,34376.0,3401.0,496
1853,33675.0,3489.0,491
1854,33122.0,3545.0,484
1855,33016.0,3550.0,487
1856,33748.0,3449.0,505
1857,34236.0,3464.0,488
1858,34138.0,3392.0,489
1859,33308.0,3495.0,501
1860,34079.0,3410.0,490
1861,34350.0,3356.0,486
1862,34087.0,3399.0,498
1863,31429.0,3613.0,511
1864,35195.0,2934.0,492
1865,34296.0,3369.0,495
1866,32827.0,3548.0,509
1867,35311.0,2840.0,490
1868,33654.0,3432.0,476
1869,32932.0,3493.0,491
1870,32919.0,3472.0,508
1871,33790.0,3397.0,493
1872,32540.0,3530.0,516
1873,32939.0,3498.0,515
1874,33061.0,3473.0,516
1875,33460.0,3440.0,514
1876,32488.0,3532.0,515
1877,33284.0,3469.0,514
1878,33064.0,3476.0,517
1879,33650.0,3417.0,507
1880,33855.0,3379.0,493
1881,33533.0,3427.0,490
1882,33130.0,3474.0,489
1883,33328.0,3444.0,490
1884,33204.0,3460.0,491
1885,32797.0,3497.0,491
1886,34003.0,3367.0,511
1887,32807.0,3488.0,509
1888,33782.0,3379.0,494
1889,33064.0,3478.0,505
1890,32312.0,3536.0,502
1891,33259.0,3740.0,502
1892,33788.0,3687.0,503
1893,33859.0,3700.0,514
1894,35065.0,3493.0,497
1895,34629.0,3581.0,490
1896,34550.0,3588.0,485
1897,31976.0,3832.0,508
1898,35525.0,3240.0,490
1899,34489.0,3586.0,492
1900,33561.0,3713.0,484
1901,33448.0,3729.0,482
1902,33324.0,3750.0,482
1903,34241.0,3518.0,490
1904,33408.0,3619.0,485
1905,33040.0,3660.0,486
1906,32903.0,3677.0,505
1907,34177.0,3523.0,491
1908,32893.0,3659.0,510
1909,33979.0,3567.0,481
1910,32976.0,3665.0,490
1911,32897.0,3656.0,508
1912,33083.0,3644.0,512
1913,32769.0,3682.0,490
1914,32980.0,3670.0,487
1915,33017.0,3652.0,499
1916,35392.0,3091.0,491
1917,33767.0,3595.0,481
1918,33017.0,3651.0,491
1919,34043.0,3544.0,511
1920,33826.0,3575.0,514
1921,34093.0,3543.0,491
1922,34534.0,3478.0,490
1923,32961.0,3666.0,507
1924,34324.0,3512.0,487
1925,32887.0,3649.0,508
1926,32618.0,3673.0,504
1927,32457.0,3718.0,506
1928,34118.0,3574.0,504
1929,33548.0,3623.0,511
1930,33965.0,3586.0,512
1931,34190.0,3562.0,488
1932,34591.0,3485.0,490
1933,33825.0,3593.0,493
1934,32574.0,3701.0,506
1935,32705.0,3700.0,506
1936,35272.0,3204.0,493
1937,34185.0,3554.0,489
1938,34318.0,3531.0,487
1939,32980.0,3678.0,504
1940,34189.0,3552.0,485
1941,34039.0,3561.0,485
1942,32777.0,3694.0,490
1943,34100.0,3554.0,510
1944,32911.0,3681.0,488
1945,32903.0,3671.0,488
1946,32566.0,3688.0,493
1947,32185.0,3726.0,508
1948,32586.0,3708.0,505
1949,32017.0,3722.0,502
1950,32835.0,3689.0,509
1951,32441.0,3707.0,515
1952,32645.0,3707.0,505
1953,34672.0,3464.0,502
1954,34540.0,3508.0,491
1955,33553.0,3628.0,493
1956,32956.0,3687.0,487
1957,34330.0,3543.0,507
1958,33849.0,3603.0,514
1959,33554.0,3630.0,517
1960,34048.0,3594.0,511
1961,34820.0,3450.0,493
1962,34325.0,3528.0,493
1963,32975.0,3678.0,487
1964,32969.0,3681.0,487
1965,32972.0,3695.0,487
1966,33233.0,3673.0,483
1967,32976.0,3679.0,496
1968,33430.0,3639.0,513
1969,34262.0,3545.0,501
1970,34188.0,3577.0,509
1971,34269.0,3536.0,468
1972,33095.0,3667.0,498
1973,32503.0,3713.0,503
1974,32797.0,3711.0,506
1975,34546.0,3504.0,493
1976,34250.0,3541.0,486
1977,32337.0,3720.0,508
1978,32584.0,3716.0,507
1979,32784.0,3686.0,495
1980,32897.0,3674.0,499
1981,32308.0,3717.0,502
1982,33297.0,3645.0,502
1983,34253.0,3540.0,488
1984,32826.0,3698.0,509
1985,33038.0,3688.0,526
1986,34117.0,3569.0,510
1987,33900.0,3591.0,513
1988,34101.0,3572.0,485
1989,31787.0,3754.0,507
1990,34261.0,3532.0,468
1991,33158.0,3659.0,486
1992,32755.0,3692.0,498
1993,32636.0,3705.0,501
1994,33288.0,3643.0,511
1995,33965.0,3573.0,505
1996,34253.0,3545.0,468
1997,32897.0,3682.0,488
1998,33296.0,3650.0,494
1999,32380.0,3712.0,506
2000,32343.0,3519.0,509
2001,35041.0,3006.0,495
2002,34126.0,3331.0,496
2003,33122.0,3459.0,492
2004,32736.0,3499.0,490
2005,34204.0,3328.0,508
2006,34266.0,3300.0,507
2007,33255.0,3448.0,490
2008,33125.0,3468.0,524
2009,34077.0,3354.0,497
2010,34340.0,3285.0,502
2011,33389.0,3438.0,486
2012,33186.0,3461.0,487
2013,32798.0,3490.0,529
2014,33985.0,3353.0,476
2015,32997.0,3473.0,489
2016,32928.0,3485.0,487
2017,32806.0,3492.0,489
2018,32788.0,3481.0,505
2019,34398.0,3267.0,505
2020,33997.0,3370.0,491
2021,32548.0,3511.0,508
2022,34124.0,3333.0,509
2023,33450.0,3429.0,491
2024,32955.0,3593.0,487
2025,32649.0,3611.0,504
2026,35030.0,3157.0,496
2027,33220.0,3561.0,490
2028,33192.0,3565.0,483
2029,32827.0,3600.0,491
2030,33014.0,3571.0,498
2031,32552.0,3609.0,504
2032,33145.0,3575.0,508
2033,35221.0,3060.0,493
2034,34036.0,3466.0,491
2035,34012.0,3469.0,488
2036,33132.0,3438.0,524
2037,34113.0,3305.0,508
2038,33918.0,3328.0,496
2039,32033.0,3501.0,510
2040,32983.0,3447.0,513
2041,34524.0,3200.0,503
2042,33916.0,3329.0,496
2043,32527.0,3470.0,500
2044,32415.0,3490.0,511
2045,34997.0,2957.0,495
2046,33993.0,3317.0,496
2047,32479.0,3476.0,516
2048,33981.0,3335.0,492
2049,32599.0,3477.0,512
2050,32798.0,3449.0,512
2051,33376.0,3401.0,511
2052,32462.0,3478.0,503
2053,35011.0,2946.0,495
2054,32843.0,3447.0,499
2055,32985.0,3434.0,506
2056,33121.0,3431.0,504
2057,33794.0,3365.0,489
2058,32863.0,3458.0,493
2059,32737.0,3444.0,524
2060,33513.0,3372.0,513
2061,33995.0,3308.0,511
2062,33915.0,3316.0,497
2063,32463.0,3462.0,494
2064,32978.0,3431.0,513
2065,34445.0,3182.0,504
2066,33718.0,3352.0,495
2067,32413.0,3466.0,509
2068,32967.0,3427.0,510
2069,33995.0,3312.0,496
